"","hotel_name","score","presaleprice","price","test.V2"
"632","Holiday Inn Paris"," 9.010","NA","169","Paris_Tuesday_20170411"
"633","Hotel Richmond Gare du NordGare du Nord"," 7.1423","NA","86","Paris_Tuesday_20170411"
"634","Holiday Inn Paris"," 7.753","NA","106","Paris_Tuesday_20170411"
"635","Hôtel ThoumieuxEiffel Tower"," 8.8125","NA","168","Paris_Tuesday_20170411"
"636","Four Seasons Hotel George V ParisChamps"," 9.3444","NA","1136","Paris_Tuesday_20170411"
"637","Hotel Design Secret de ParisOpera"," 9.2632","NA","217","Paris_Tuesday_20170411"
"638","Hôtel R de Paris"," 9.0507","207","173","Paris_Tuesday_20170411"
"639","Hôtel BeauchampsChamps"," 7.91355","NA","175","Paris_Tuesday_20170411"
"640","Hyatt Regency Paris EtoileArc de Triomphe West"," 7.1439","NA","177","Paris_Tuesday_20170411"
"641","The Westin Paris"," 8.924","NA","316","Paris_Tuesday_20170418"
"642","Pullman Paris Tour EiffelEiffel Tower"," 8.29","NA","230","Paris_Tuesday_20170418"
"643","Hôtel Le Relais Saint CharlesEiffel Tower"," 8.68","NA","151","Paris_Tuesday_20170418"
"644","Hotel Du Louvre"," 9.125","374","275","Paris_Tuesday_20170418"
"645","Best Western Premier Kapital OperaChamps"," 9.26","NA","159","Paris_Tuesday_20170418"
"646","Best Western Tour Eiffel InvalidesEiffel Tower"," 7.8455","NA","168","Paris_Tuesday_20170418"
"647","Hotel Choiseul OperaLouvre"," 8.33263","NA","165","Paris_Tuesday_20170418"
"648","Le Meridien EtoileArc de Triomphe West"," 8.2390","NA","173","Paris_Tuesday_20170418"
"649","Best Western Premier Hotel Lhorset OperaLouvre"," 8.5921","NA","195","Paris_Tuesday_20170418"
"650","Hotel Mercure Paris Centre Tour EiffelEiffel Tower"," 6.951","NA","163","Paris_Tuesday_20170418"
"651","Best Western Marais BastilleLe Marais"," 8.6588","NA","153","Paris_Tuesday_20170418"
"652","Best Western Plus Suitcase Paris La DefenseParis Northwest"," 8.31500","NA","94","Paris_Tuesday_20170418"
"653","Hotel Pont RoyalSaint Germain"," 9.310","NA","275","Paris_Tuesday_20170418"
"654","Millennium Opera ParisOpera"," 6.955","NA","175","Paris_Tuesday_20170418"
"655","BEST WESTERN Ducs De BourgogneLouvre"," 7.4735","NA","183","Paris_Tuesday_20170418"
"656","Grand Hôtel Du Palais RoyalLouvre"," 9.2687","NA","377","Paris_Tuesday_20170418"
"657","France Eiffel HotelEiffel Tower"," 7.210","NA","105","Paris_Tuesday_20170418"
"658","Sofitel Paris La DéfenseLa Defense"," 8.738","NA","193","Paris_Tuesday_20170418"
"659","Hotel Saint DominiqueEiffel Tower"," 8.48","NA","194","Paris_Tuesday_20170418"
"660","Grand Hôtel de L'Univers Saint"," 9.37","NA","157","Paris_Tuesday_20170418"
"661","Novotel Paris Les HallesLouvre"," 7.323","NA","246","Paris_Tuesday_20170418"
"662","Saint James Albany Paris Hotel SpaLouvre"," 7.511","281","220","Paris_Tuesday_20170418"
"663","Garden"," 8.5361","NA","206","Paris_Tuesday_20170418"
"664","Le  Sébastopol"," 9.3374","NA","206","Paris_Tuesday_20170418"
"665","Hotel Villa Saxe EiffelEiffel Tower"," 9.06","NA","172","Paris_Tuesday_20170418"
"666","Hotel Saint"," 9.37","NA","182","Paris_Tuesday_20170418"
"667","Hotel Plaza Athenee ParisChamps"," 9.3169","NA","1037","Paris_Tuesday_20170418"
"668","Normandy HotelLouvre"," 7.01738","NA","283","Paris_Tuesday_20170418"
"669","MontfleuriTrocadero Gardens"," 8.1933","NA","191","Paris_Tuesday_20170418"
"670","Hotel Opéra RichepanseLouvre"," 9.2902","NA","197","Paris_Tuesday_20170418"
"671","Hôtel Juliana ParisEiffel Tower"," 8.6580","NA","283","Paris_Tuesday_20170418"
"672","Hotel Scribe Paris Opera by SofitelOpera"," 9.219","NA","300","Paris_Tuesday_20170418"
"673","Hotel Haussmann Saint AugustinChamps"," 8.0375","NA","137","Paris_Tuesday_20170418"
"674","Novotel Paris Centre Tour EiffelEiffel Tower"," 7.3237","NA","153","Paris_Tuesday_20170418"
"675","L'Echiquier Opera Paris"," 102","NA","194","Paris_Tuesday_20170418"
"676","Holiday Inn Paris"," 9.010","174","143","Paris_Tuesday_20170418"
"677","Hotel Richmond Gare du NordGare du Nord"," 7.1423","NA","67","Paris_Tuesday_20170418"
"678","Holiday Inn Paris"," 7.753","117","106","Paris_Tuesday_20170418"
"679","Hôtel ThoumieuxEiffel Tower"," 8.8125","NA","168","Paris_Tuesday_20170418"
"680","Four Seasons Hotel George V ParisChamps"," 9.3444","NA","1136","Paris_Tuesday_20170418"
"681","The Westin Paris"," 8.924","NA","316","Paris_Tuesday_20170425"
"682","Hôtel Le Relais Saint CharlesEiffel Tower"," 8.68","NA","151","Paris_Tuesday_20170425"
"683","Hotel Du Louvre"," 9.125","385","319","Paris_Tuesday_20170425"
"684","Best Western Premier Kapital OperaChamps"," 9.26","NA","141","Paris_Tuesday_20170425"
"685","Best Western Tour Eiffel InvalidesEiffel Tower"," 7.8455","NA","168","Paris_Tuesday_20170425"
"686","Hotel Choiseul OperaLouvre"," 8.33263","NA","183","Paris_Tuesday_20170425"
"687","Le Meridien EtoileArc de Triomphe West"," 8.2390","NA","572","Paris_Tuesday_20170425"
"688","Best Western Premier Hotel Lhorset OperaLouvre"," 8.5921","NA","184","Paris_Tuesday_20170425"
"689","Hotel Mercure Paris Centre Tour EiffelEiffel Tower"," 6.951","NA","177","Paris_Tuesday_20170425"
"690","Best Western Marais BastilleLe Marais"," 8.6588","NA","102","Paris_Tuesday_20170425"
"691","Best Western Plus Suitcase Paris La DefenseParis Northwest"," 8.31500","NA","102","Paris_Tuesday_20170425"
"692","Hotel Pont RoyalSaint Germain"," 9.310","NA","280","Paris_Tuesday_20170425"
"693","Millennium Opera ParisOpera"," 6.955","NA","221","Paris_Tuesday_20170425"
"694","Grand Hôtel Du Palais RoyalLouvre"," 9.2687","NA","404","Paris_Tuesday_20170425"
"695","BEST WESTERN Ducs De BourgogneLouvre"," 7.4735","NA","150","Paris_Tuesday_20170425"
"696","France Eiffel HotelEiffel Tower"," 7.210","NA","114","Paris_Tuesday_20170425"
"697","Sofitel Paris La DéfenseLa Defense"," 8.738","NA","193","Paris_Tuesday_20170425"
"698","Hotel Saint DominiqueEiffel Tower"," 8.48","NA","206","Paris_Tuesday_20170425"
"699","Grand Hôtel de L'Univers Saint"," 9.37","NA","157","Paris_Tuesday_20170425"
"700","Novotel Paris Les HallesLouvre"," 7.323","NA","187","Paris_Tuesday_20170425"
"701","Saint James Albany Paris Hotel SpaLouvre"," 7.511","246","193","Paris_Tuesday_20170425"
"702","Garden"," 8.5361","NA","206","Paris_Tuesday_20170425"
"703","Le  Sébastopol"," 9.3374","NA","206","Paris_Tuesday_20170425"
"704","Citadines Saint"," 8.411","NA","276","Paris_Tuesday_20170425"
"705","Hotel Villa Saxe EiffelEiffel Tower"," 9.06","NA","201","Paris_Tuesday_20170425"
"706","Hotel Saint"," 9.37","NA","202","Paris_Tuesday_20170425"
"707","Hotel Plaza Athenee ParisChamps"," 9.3169","NA","1037","Paris_Tuesday_20170425"
"708","Normandy HotelLouvre"," 7.01738","NA","194","Paris_Tuesday_20170425"
"709","MontfleuriTrocadero Gardens"," 8.1933","NA","164","Paris_Tuesday_20170425"
"710","Hotel Opéra RichepanseLouvre"," 9.2902","NA","227","Paris_Tuesday_20170425"
"711","Hôtel Juliana ParisEiffel Tower"," 8.6580","NA","256","Paris_Tuesday_20170425"
"712","Hotel Scribe Paris Opera by SofitelOpera"," 9.219","NA","300","Paris_Tuesday_20170425"
"713","Hotel Haussmann Saint AugustinChamps"," 8.0375","NA","137","Paris_Tuesday_20170425"
"714","Novotel Paris Centre Tour EiffelEiffel Tower"," 7.3237","NA","163","Paris_Tuesday_20170425"
"715","L'Echiquier Opera Paris"," 102","NA","194","Paris_Tuesday_20170425"
"716","Holiday Inn Paris"," 9.010","207","169","Paris_Tuesday_20170425"
"717","Hotel Richmond Gare du NordGare du Nord"," 7.1423","NA","67","Paris_Tuesday_20170425"
"718","Holiday Inn Paris"," 7.753","143","129","Paris_Tuesday_20170425"
"719","Hôtel ThoumieuxEiffel Tower"," 8.8125","NA","218","Paris_Tuesday_20170425"
"720","Four Seasons Hotel George V ParisChamps"," 9.3444","NA","965","Paris_Tuesday_20170425"
"721","Leonardo Royal Hotel Berlin AlexanderplatzPrezlauer Berg"," 8.343","NA","57","Berlin_Tuesday_20170404"
"722","Angleterre HotelCheckpoint Charlie"," 8.21468","NA","84","Berlin_Tuesday_20170404"
"723","Titanic Gendarmenmarkt BerlinCheckpoint Charlie"," 8.82572","NA","161","Berlin_Tuesday_20170404"
"724","Lux  Berlin"," 7.711","NA","86","Berlin_Tuesday_20170404"
"725","DORMERO Hotel Berlin Ku'dammKurfuerstendamm"," 7.812","NA","75","Berlin_Tuesday_20170404"
"726","Berlin Marriott HotelCheckpoint Charlie"," 8.982","NA","181","Berlin_Tuesday_20170404"
"727","Apartments Rosenthal ResidenceMitte"," 8.91074","NA","122","Berlin_Tuesday_20170404"
"728","Titanic Comfort MitteMitte"," 8.14413","NA","84","Berlin_Tuesday_20170404"
"729","Sheraton Berlin Grand Hotel EsplanadeCity Center"," 8.36","NA","125","Berlin_Tuesday_20170404"
"730","Maritim Hotel BerlinCity Center"," 8.7154","NA","143","Berlin_Tuesday_20170404"
"731","COSMO Hotel Berlin MitteMitte"," 8.714","116","103","Berlin_Tuesday_20170404"
"732","Louisa's PlaceKurfuerstendamm"," 9.3518","NA","148","Berlin_Tuesday_20170404"
"733","The Mandala HotelCheckpoint Charlie"," 9.21683","147","131","Berlin_Tuesday_20170404"
"734","SANA Berlin HotelKurfuerstendamm"," 8.54016","94","85","Berlin_Tuesday_20170404"
"735","Hilton BerlinCheckpoint Charlie"," 8.552","NA","236","Berlin_Tuesday_20170404"
"736","Hotel AMANOMitte"," 8.61704","NA","130","Berlin_Tuesday_20170404"
"737","Arte Luise KunsthotelBrandenburg Gate"," 8.11404","NA","46","Berlin_Tuesday_20170404"
"738","Hotel Alexander PlazaMitte"," 8.52124","NA","135","Berlin_Tuesday_20170404"
"739","Waldorf Astoria BerlinCity Center"," 9.11277","NA","305","Berlin_Tuesday_20170404"
"740","The Westin GrandCheckpoint Charlie"," 8.821","NA","212","Berlin_Tuesday_20170404"
"741","Radisson Blu Hotel, BerlinMitte"," 9.06","NA","189","Berlin_Tuesday_20170404"
"742","Hampton By Hilton Berlin City WestKurfuerstendamm"," 9.016","NA","84","Berlin_Tuesday_20170404"
"743","Mercure Airport Hotel Berlin TegelBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation AvailableVery Good:  reviews Savings CalculationClosewas from$Choose"," 8.127","NA","144","Berlin_Tuesday_20170404"
"744","Boutique Hotel i Berlin MitteBrandenburg Gate"," 9.21691","139","126","Berlin_Tuesday_20170404"
"745","Hotel Vier Jahreszeiten Berlin CityKreuzberg"," 8.1899","NA","115","Berlin_Tuesday_20170404"
"746","Hotel Adlon Kempinski BerlinBrandenburg Gate"," 9.68","NA","320","Berlin_Tuesday_20170404"
"747","Vilhelm Checkpoint Charlie"," 9.4171","NA","95","Berlin_Tuesday_20170404"
"748","Hotel California am KurfürstendammKurfuerstendamm"," 6.68","NA","59","Berlin_Tuesday_20170404"
"749","ECONTEL HOTEL Berlin CharlottenburgHauptbahnhof Central Station"," 7.8856","NA","65","Berlin_Tuesday_20170404"
"750","NH Collection Berlin Mitte FriedrichstrasseBrandenburg Gate"," 8.92249","175","156","Berlin_Tuesday_20170404"
"751","AMERON Hotel Abion Spreebogen BerlinHauptbahnhof Central Station"," 8.31527","NA","100","Berlin_Tuesday_20170404"
"752","ibis Hotel Berlin Airport TegelBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation AvailableGood:  reviews Savings CalculationClosewas from$Choose"," 7.4559","NA","61","Berlin_Tuesday_20170404"
"753","Hotel de France"," 7.9337","NA","89","Berlin_Tuesday_20170404"
"754","Sorat Hotel Ambassador BerlinCity Center"," 7.67","81","73","Berlin_Tuesday_20170404"
"755","The Ritz"," 9.513","NA","229","Berlin_Tuesday_20170404"
"756","LebensQuelle am Checkpoint CharlieCheckpoint Charlie"," 7.03140","NA","72","Berlin_Tuesday_20170404"
"757","Quentin Boutique HotelKurfuerstendamm"," 7.92655","NA","69","Berlin_Tuesday_20170404"
"758","andel's by Vienna House BerlinFriedrichshain"," 8.74289","NA","109","Berlin_Tuesday_20170404"
"759","Steigenberger Hotel am KanzleramtHauptbahnhof Central Station"," 9.12744","191","160","Berlin_Tuesday_20170404"
"760","Derag Livinghotel Berlin"," 8.72473","NA","77","Berlin_Tuesday_20170404"
"761","Leonardo Royal Hotel Berlin AlexanderplatzPrezlauer Berg"," 8.343","NA","74","Berlin_Tuesday_20170411"
"762","Angleterre HotelCheckpoint Charlie"," 8.21468","NA","65","Berlin_Tuesday_20170411"
"763","Titanic Gendarmenmarkt BerlinCheckpoint Charlie"," 8.82572","NA","120","Berlin_Tuesday_20170411"
"764","Lux  Berlin"," 7.711","NA","86","Berlin_Tuesday_20170411"
"765","DORMERO Hotel Berlin Ku'dammKurfuerstendamm"," 7.812","NA","81","Berlin_Tuesday_20170411"
"766","Berlin Marriott HotelCheckpoint Charlie"," 8.982","141","126","Berlin_Tuesday_20170411"
"767","Titanic Comfort MitteMitte"," 8.14413","NA","90","Berlin_Tuesday_20170411"
"768","Sheraton Berlin Grand Hotel EsplanadeCity Center"," 8.36","NA","105","Berlin_Tuesday_20170411"
"769","Maritim Hotel BerlinCity Center"," 8.7154","NA","81","Berlin_Tuesday_20170411"
"770","COSMO Hotel Berlin MitteMitte"," 8.714","116","103","Berlin_Tuesday_20170411"
"771","Louisa's PlaceKurfuerstendamm"," 9.3518","NA","135","Berlin_Tuesday_20170411"
"772","The Mandala HotelCheckpoint Charlie"," 9.21683","157","139","Berlin_Tuesday_20170411"
"773","SANA Berlin HotelKurfuerstendamm"," 8.54016","96","87","Berlin_Tuesday_20170411"
"774","Hilton BerlinCheckpoint Charlie"," 8.552","NA","140","Berlin_Tuesday_20170411"
"775","Hotel AMANOMitte"," 8.61704","NA","112","Berlin_Tuesday_20170411"
"776","Arte Luise KunsthotelBrandenburg Gate"," 8.11404","NA","46","Berlin_Tuesday_20170411"
"777","Hotel Alexander PlazaMitte"," 8.52124","108","98","Berlin_Tuesday_20170411"
"778","Waldorf Astoria BerlinCity Center"," 9.11277","NA","213","Berlin_Tuesday_20170411"
"779","The Westin GrandCheckpoint Charlie"," 8.821","NA","151","Berlin_Tuesday_20170411"
"780","Radisson Blu Hotel, BerlinMitte"," 9.06","NA","175","Berlin_Tuesday_20170411"
"781","Hotel AMANO Grand CentralHauptbahnhof Central Station"," 8.86","NA","82","Berlin_Tuesday_20170411"
"782","Hampton By Hilton Berlin City WestKurfuerstendamm"," 9.016","NA","110","Berlin_Tuesday_20170411"
"783","Mercure Airport Hotel Berlin TegelBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation, Pay Later AvailableVery Good:  reviews Savings CalculationClosewas from$Choose"," 8.127","NA","130","Berlin_Tuesday_20170411"
"784","Boutique Hotel i Berlin MitteBrandenburg Gate"," 9.21691","116","105","Berlin_Tuesday_20170411"
"785","Hotel Vier Jahreszeiten Berlin CityKreuzberg"," 8.1899","161","146","Berlin_Tuesday_20170411"
"786","Hotel Adlon Kempinski BerlinBrandenburg Gate"," 9.68","NA","261","Berlin_Tuesday_20170411"
"787","Vilhelm Checkpoint Charlie"," 9.4171","NA","95","Berlin_Tuesday_20170411"
"788","ECONTEL HOTEL Berlin CharlottenburgHauptbahnhof Central Station"," 7.8856","NA","65","Berlin_Tuesday_20170411"
"789","NH Collection Berlin Mitte FriedrichstrasseBrandenburg Gate"," 8.92249","146","130","Berlin_Tuesday_20170411"
"790","AMERON Hotel Abion Spreebogen BerlinHauptbahnhof Central Station"," 8.31527","NA","74","Berlin_Tuesday_20170411"
"791","ibis Hotel Berlin Airport TegelBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates:Good:  reviews Savings CalculationClosewas from$Choose"," 7.4559","NA","61","Berlin_Tuesday_20170411"
"792","Hotel de France"," 7.9337","NA","80","Berlin_Tuesday_20170411"
"793","Hotel Elba am Kurfürstendamm"," 8.41679","NA","82","Berlin_Tuesday_20170411"
"794","Sorat Hotel Ambassador BerlinCity Center"," 7.67","66","59","Berlin_Tuesday_20170411"
"795","The Ritz"," 9.513","NA","198","Berlin_Tuesday_20170411"
"796","LebensQuelle am Checkpoint CharlieCheckpoint Charlie"," 7.03140","NA","76","Berlin_Tuesday_20170411"
"797","Hotel ZOE by AMANO GroupMitte"," 8.91426","NA","130","Berlin_Tuesday_20170411"
"798","Quentin Boutique HotelKurfuerstendamm"," 7.92655","NA","77","Berlin_Tuesday_20170411"
"799","andel's by Vienna House BerlinFriedrichshain"," 8.74289","NA","109","Berlin_Tuesday_20170411"
"800","Steigenberger Hotel am KanzleramtHauptbahnhof Central Station"," 9.12744","160","134","Berlin_Tuesday_20170411"
"801","Leonardo Royal Hotel Berlin AlexanderplatzPrezlauer Berg"," 8.343","NA","60","Berlin_Tuesday_20170418"
"802","Angleterre HotelCheckpoint Charlie"," 8.21468","NA","65","Berlin_Tuesday_20170418"
"803","Titanic Gendarmenmarkt BerlinCheckpoint Charlie"," 8.82572","NA","120","Berlin_Tuesday_20170418"
"804","Lux  Berlin"," 7.711","NA","86","Berlin_Tuesday_20170418"
"805","DORMERO Hotel Berlin Ku'dammKurfuerstendamm"," 7.812","NA","57","Berlin_Tuesday_20170418"
"806","Berlin Marriott HotelCheckpoint Charlie"," 8.982","171","137","Berlin_Tuesday_20170418"
"807","Apartments Rosenthal ResidenceMitte"," 8.91074","NA","96","Berlin_Tuesday_20170418"
"808","Titanic Comfort MitteMitte"," 8.14413","NA","62","Berlin_Tuesday_20170418"
"809","Sheraton Berlin Grand Hotel EsplanadeCity Center"," 8.36","NA","110","Berlin_Tuesday_20170418"
"810","Maritim Hotel BerlinCity Center"," 8.7154","NA","129","Berlin_Tuesday_20170418"
"811","COSMO Hotel Berlin MitteMitte"," 8.714","82","74","Berlin_Tuesday_20170418"
"812","Louisa's PlaceKurfuerstendamm"," 9.3518","NA","130","Berlin_Tuesday_20170418"
"813","The Mandala HotelCheckpoint Charlie"," 9.21683","150","133","Berlin_Tuesday_20170418"
"814","SANA Berlin HotelKurfuerstendamm"," 8.54016","91","82","Berlin_Tuesday_20170418"
"815","Hilton BerlinCheckpoint Charlie"," 8.552","NA","140","Berlin_Tuesday_20170418"
"816","Hotel AMANOMitte"," 8.61704","NA","74","Berlin_Tuesday_20170418"
"817","Arte Luise KunsthotelBrandenburg Gate"," 8.11404","NA","51","Berlin_Tuesday_20170418"
"818","Hotel Alexander PlazaMitte"," 8.52124","108","98","Berlin_Tuesday_20170418"
"819","Waldorf Astoria BerlinCity Center"," 9.11277","213","192","Berlin_Tuesday_20170418"
"820","The Westin GrandCheckpoint Charlie"," 8.821","NA","151","Berlin_Tuesday_20170418"
"821","Radisson Blu Hotel, BerlinMitte"," 9.06","NA","164","Berlin_Tuesday_20170418"
"822","Hotel AMANO Grand CentralHauptbahnhof Central Station"," 8.86","NA","71","Berlin_Tuesday_20170418"
"823","Hampton By Hilton Berlin City WestKurfuerstendamm"," 9.016","NA","100","Berlin_Tuesday_20170418"
"824","Mercure Airport Hotel Berlin TegelBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation AvailableVery Good:  reviews Savings CalculationClosewas from$Choose"," 8.127","NA","121","Berlin_Tuesday_20170418"
"825","Boutique Hotel i Berlin MitteBrandenburg Gate"," 9.21691","116","105","Berlin_Tuesday_20170418"
"826","Hotel Vier Jahreszeiten Berlin CityKreuzberg"," 8.1899","84","71","Berlin_Tuesday_20170418"
"827","Hotel Adlon Kempinski BerlinBrandenburg Gate"," 9.68","NA","261","Berlin_Tuesday_20170418"
"828","Vilhelm Checkpoint Charlie"," 9.4171","NA","95","Berlin_Tuesday_20170418"
"829","Hotel California am KurfürstendammKurfuerstendamm"," 6.68","NA","83","Berlin_Tuesday_20170418"
"830","ECONTEL HOTEL Berlin CharlottenburgHauptbahnhof Central Station"," 7.8856","NA","61","Berlin_Tuesday_20170418"
"831","NH Collection Berlin Mitte FriedrichstrasseBrandenburg Gate"," 8.92249","126","112","Berlin_Tuesday_20170418"
"832","AMERON Hotel Abion Spreebogen BerlinHauptbahnhof Central Station"," 8.31527","NA","58","Berlin_Tuesday_20170418"
"833","ibis Hotel Berlin Airport TegelBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation AvailableGood:  reviews Savings CalculationClosewas from$Choose"," 7.4559","NA","55","Berlin_Tuesday_20170418"
"834","Hotel de France"," 7.9337","NA","66","Berlin_Tuesday_20170418"
"835","Hotel Elba am Kurfürstendamm"," 8.41679","NA","82","Berlin_Tuesday_20170418"
"836","Sorat Hotel Ambassador BerlinCity Center"," 7.67","55","46","Berlin_Tuesday_20170418"
"837","The Ritz"," 9.513","NA","157","Berlin_Tuesday_20170418"
"838","LebensQuelle am Checkpoint CharlieCheckpoint Charlie"," 7.03140","NA","79","Berlin_Tuesday_20170418"
"839","Hotel ZOE by AMANO GroupMitte"," 8.91426","NA","100","Berlin_Tuesday_20170418"
"840","Quentin Boutique HotelKurfuerstendamm"," 7.92655","NA","54","Berlin_Tuesday_20170418"
"841","Angleterre HotelCheckpoint Charlie"," 8.21468","NA","128","Berlin_Tuesday_20170425"
"842","Titanic Gendarmenmarkt BerlinCheckpoint Charlie"," 8.82572","NA","141","Berlin_Tuesday_20170425"
"843","Lux  Berlin"," 7.711","NA","91","Berlin_Tuesday_20170425"
"844","DORMERO Hotel Berlin Ku'dammKurfuerstendamm"," 7.812","NA","83","Berlin_Tuesday_20170425"
"845","Berlin Marriott HotelCheckpoint Charlie"," 8.982","NA","303","Berlin_Tuesday_20170425"
"846","Apartments Rosenthal ResidenceMitte"," 8.91074","NA","139","Berlin_Tuesday_20170425"
"847","Titanic Comfort MitteMitte"," 8.14413","NA","97","Berlin_Tuesday_20170425"
"848","Sheraton Berlin Grand Hotel EsplanadeCity Center"," 8.36","NA","222","Berlin_Tuesday_20170425"
"849","COSMO Hotel Berlin MitteMitte"," 8.714","172","155","Berlin_Tuesday_20170425"
"850","Louisa's PlaceKurfuerstendamm"," 9.3518","NA","166","Berlin_Tuesday_20170425"
"851","The Mandala HotelCheckpoint Charlie"," 9.21683","159","141","Berlin_Tuesday_20170425"
"852","SANA Berlin HotelKurfuerstendamm"," 8.54016","114","103","Berlin_Tuesday_20170425"
"853","Hilton BerlinCheckpoint Charlie"," 8.552","183","165","Berlin_Tuesday_20170425"
"854","Arte Luise KunsthotelBrandenburg Gate"," 8.11404","NA","73","Berlin_Tuesday_20170425"
"855","Hotel Alexander PlazaMitte"," 8.52124","126","113","Berlin_Tuesday_20170425"
"856","Waldorf Astoria BerlinCity Center"," 9.11277","NA","436","Berlin_Tuesday_20170425"
"857","The Westin GrandCheckpoint Charlie"," 8.821","NA","202","Berlin_Tuesday_20170425"
"858","Radisson Blu Hotel, BerlinMitte"," 9.06","NA","175","Berlin_Tuesday_20170425"
"859","Hampton By Hilton Berlin City WestKurfuerstendamm"," 9.016","NA","125","Berlin_Tuesday_20170425"
"860","Mercure Airport Hotel Berlin TegelBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation AvailableVery Good:  reviews Savings CalculationClosewas from$Choose"," 8.127","NA","121","Berlin_Tuesday_20170425"
"861","Boutique Hotel i Berlin MitteBrandenburg Gate"," 9.21691","138","119","Berlin_Tuesday_20170425"
"862","Hotel Vier Jahreszeiten Berlin CityKreuzberg"," 8.1899","107","91","Berlin_Tuesday_20170425"
"863","Hotel Adlon Kempinski BerlinBrandenburg Gate"," 9.68","NA","288","Berlin_Tuesday_20170425"
"864","Vilhelm Checkpoint Charlie"," 9.4171","NA","95","Berlin_Tuesday_20170425"
"865","ECONTEL HOTEL Berlin CharlottenburgHauptbahnhof Central Station"," 7.8856","77","69","Berlin_Tuesday_20170425"
"866","AMERON Hotel Abion Spreebogen BerlinHauptbahnhof Central Station"," 8.31527","NA","102","Berlin_Tuesday_20170425"
"867","ibis Hotel Berlin Airport TegelBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation AvailableGood:  reviews Savings CalculationClosewas from$Choose"," 7.4559","NA","68","Berlin_Tuesday_20170425"
"868","Hotel Elba am Kurfürstendamm"," 8.41679","NA","100","Berlin_Tuesday_20170425"
"869","Sorat Hotel Ambassador BerlinCity Center"," 7.67","66","56","Berlin_Tuesday_20170425"
"870","The Ritz"," 9.513","NA","289","Berlin_Tuesday_20170425"
"871","Quentin Boutique HotelKurfuerstendamm"," 7.92655","NA","93","Berlin_Tuesday_20170425"
"872","andel's by Vienna House BerlinFriedrichshain"," 8.74289","NA","158","Berlin_Tuesday_20170425"
"873","Derag Livinghotel Berlin"," 8.72473","NA","100","Berlin_Tuesday_20170425"
"874","Estrel Hotel BerlinBerlin Tempelhof Airport (THF)"," 7.81288","NA","117","Berlin_Tuesday_20170425"
"875","Holiday Inn Berlin City"," 7.911","NA","131","Berlin_Tuesday_20170425"
"876","Hotel LaratBerlin Tegel International Airport (TXL) MapFree InternetFree Cancellation, Pay Later Available Rooms Left!Good:  reviews Savings CalculationClosewas from$Choose"," 7.81182","NA","57","Berlin_Tuesday_20170425"
"877","Eurostars BerlinBrandenburg Gate"," 8.744","224","199","Berlin_Tuesday_20170425"
"878","MEININGER Hotel Berlin HauptbahnhofHauptbahnhof Central Station"," 7.79318","NA","76","Berlin_Tuesday_20170425"
"879","Hotel Britzer TorBerlin Tempelhof Airport (THF)"," 7.7233","71","64","Berlin_Tuesday_20170425"
"880","Ramada Hotel Berlin AlexanderplatzMitte"," 7.58","NA","150","Berlin_Tuesday_20170425"
"881","The Grace HotelDowntown"," 9.234","NA","270","Sydney_Tuesday_20170404"
"882","Stamford Plaza Sydney AirportSydney Airport (SYD) (Sydney Mascot) MapFree Cancellation Available People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.226","NA","667","Sydney_Tuesday_20170404"
"883","Four Seasons Hotel SydneyDowntown"," 9.08","NA","1773","Sydney_Tuesday_20170404"
"884","Shangri"," 8.111","NA","492","Sydney_Tuesday_20170404"
"885","Sir Stamford Circular QuayDowntown"," 8.937","NA","361","Sydney_Tuesday_20170404"
"886","Quest North RydeNorth Ryde (Ryde) MapFree InternetFree Cancellation, Pay Later Available Rooms Left!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.1399","NA","235","Sydney_Tuesday_20170404"
"887","Larmont Sydney by LancemoreSydney"," 8.07","NA","349","Sydney_Tuesday_20170404"
"888","Rydges Sydney Airport HotelSydney Airport (SYD) MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: Room Left!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.022","NA","179","Sydney_Tuesday_20170404"
"889","Oaks Goldsbrough Apartments Darling HarbourCity Centre"," 7.74250","NA","534","Sydney_Tuesday_20170404"
"890","Quest at Sydney Olympic ParkSydney MapFree Cancellation Available Rooms Left!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8812","NA","242","Sydney_Tuesday_20170404"
"891","The UltimoCity Centre"," 7.26","NA","158","Sydney_Tuesday_20170404"
"892","Quality Hotel Cks Sydney AirportSydney Airport (SYD) (Wolli Creek) MapFree InternetFree Cancellation Available People Viewing!Room Left! Book Now!PromotionPleasant:  reviews Savings CalculationClosewas $from$Choose"," 6.726","176","138","Sydney_Tuesday_20170404"
