"","Country","Hotels","Date"
"3967","Norfolk Island","6","2017-JAN-27"
"3968","Lesotho","7","2017-JAN-27"
"3969","Kyrgyzstan","113","2017-JAN-27"
"3970","Guinea-Bissau","4","2017-JAN-27"
"3971","Grenada","11","2017-JAN-27"
"3972","Gibraltar","6","2017-JAN-27"
"3973","Antigua & Barbuda (Antigua, Bbda) hotels","20","2017-JAN-27"
"3974","Algeria","24","2017-JAN-27"
"3975","Puerto Rico","108","2017-JAN-28"
"3976","Bermuda","9","2017-JAN-28"
"3977","Turks & Caicos Islands (Turks, Ccs Is) hotels","14","2017-JAN-28"
"3978","Thailand","4061","2017-JAN-28"
"3979","Iceland","212","2017-JAN-28"
"3980","Barbados","34","2017-JAN-28"
"3981","Haiti","48","2017-JAN-28"
"3982","Saint Barts (St. Barts) hotels","15","2017-JAN-28"
"3983","Bahamas","38","2017-JAN-28"
"3984","Jamaica","130","2017-JAN-28"
"3985","Aruba","14","2017-JAN-28"
"3986","Saint Lucia","18","2017-JAN-28"
"3987","Singapore","307","2017-JAN-28"
"3988","Guam","14","2017-JAN-28"
"3989","Dominican Republic (Dominican Rep) hotels","257","2017-JAN-28"
"3990","Costa Rica","761","2017-JAN-28"
"3991","Maldives","75","2017-JAN-28"
"3992","Guadeloupe","42","2017-JAN-28"
"3993","Cayman Islands","5","2017-JAN-28"
"3994","Japan","3631","2017-JAN-28"
"3995","Panama","271","2017-JAN-28"
"3996","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-28"
"3997","Ireland","804","2017-JAN-28"
"3998","Belize","87","2017-JAN-28"
"3999","Canada","2897","2017-JAN-28"
"4000","Mexico","4769","2017-JAN-28"
"4001","United Kingdom (the UK) hotels","7638","2017-JAN-28"
"4002","Saint Martin","20","2017-JAN-28"
"4003","Italy","20982","2017-JAN-28"
"4004","Martinique","30","2017-JAN-28"
"4005","Philippines","1020","2017-JAN-28"
"4006","New Zealand","359","2017-JAN-28"
"4007","India","12771","2017-JAN-28"
"4008","Guyana","16","2017-JAN-28"
"4009","Germany","14542","2017-JAN-28"
"4010","Greece","4808","2017-JAN-28"
"4011","Israel","455","2017-JAN-28"
"4012","Monaco","12","2017-JAN-28"
"4013","Australia","1302","2017-JAN-28"
"4014","Ghana","292","2017-JAN-28"
"4015","Trinidad and Tobago (Trinidad Tbgo) hotels","26","2017-JAN-28"
"4016","Mauritius","88","2017-JAN-28"
"4017","South Korea","1436","2017-JAN-28"
"4018","France","15343","2017-JAN-28"
"4019","Malta","110","2017-JAN-28"
"4020","Egypt","254","2017-JAN-28"
"4021","Seychelles","51","2017-JAN-28"
"4022","Peru","1507","2017-JAN-28"
"4023","Fiji","43","2017-JAN-28"
"4024","Anguilla","7","2017-JAN-28"
"4025","Nigeria","592","2017-JAN-28"
"4026","Portugal","1519","2017-JAN-28"
"4027","Greenland","10","2017-JAN-28"
"4028","Sri Lanka","1627","2017-JAN-28"
"4029","Nicaragua","294","2017-JAN-28"
"4030","Malaysia","2147","2017-JAN-28"
"4031","Sweden","1250","2017-JAN-28"
"4032","Dominica","16","2017-JAN-28"
"4033","Denmark","528","2017-JAN-28"
"4034","Switzerland","2754","2017-JAN-28"
"4035","Finland","586","2017-JAN-28"
"4036","Guatemala","358","2017-JAN-28"
"4037","Samoa","19","2017-JAN-28"
"4038","El Salvador","116","2017-JAN-28"
"4039","Colombia","2631","2017-JAN-28"
"4040","St. Maarten","16","2017-JAN-28"
"4041","Taiwan","1167","2017-JAN-28"
"4042","Turkey","6847","2017-JAN-28"
"4043","Argentina","2506","2017-JAN-28"
"4044","Honduras","230","2017-JAN-28"
"4045","Belgium","1356","2017-JAN-28"
"4046","Lebanon","233","2017-JAN-28"
"4047","Chile","952","2017-JAN-28"
"4048","Armenia","230","2017-JAN-28"
"4049","South Africa","759","2017-JAN-28"
"4050","Norway","804","2017-JAN-28"
"4051","China","25063","2017-JAN-28"
"4052","Tanzania","429","2017-JAN-28"
"4053","Tonga","13","2017-JAN-28"
"4054","Ecuador","736","2017-JAN-28"
"4055","Oman","123","2017-JAN-28"
"4056","Madagascar","145","2017-JAN-28"
"4057","Gambia","18","2017-JAN-28"
"4058","Croatia","800","2017-JAN-28"
"4059","Cook Islands","4","2017-JAN-28"
"4060","Bahrain","74","2017-JAN-28"
"4061","Solomon Islands (Solomon Is) hotels","7","2017-JAN-28"
"4062","Morocco","661","2017-JAN-28"
"4063","Curaçao","38","2017-JAN-28"
"4064","Spain","9358","2017-JAN-28"
"4065","Qatar","82","2017-JAN-28"
"4066","Austria","4514","2017-JAN-28"
"4067","Cambodia","945","2017-JAN-28"
"4068","Uruguay","391","2017-JAN-28"
"4069","Russia (Russian Fed.) hotels","6384","2017-JAN-28"
"4070","Netherlands","2229","2017-JAN-28"
"4071","Cape Verde","66","2017-JAN-28"
"4072","Poland","2641","2017-JAN-28"
"4073","Liechtenstein","20","2017-JAN-28"
"4074","Kenya","471","2017-JAN-28"
"4075","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-28"
"4076","Saudi Arabia","721","2017-JAN-28"
"4077","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-28"
"4078","New Caledonia","20","2017-JAN-28"
"4079","Cyprus","204","2017-JAN-28"
"4080","Venezuela","16","2017-JAN-28"
"4081","United Arab Emirates (U.A. Emirates) hotels","538","2017-JAN-28"
"4082","Tunisia","219","2017-JAN-28"
"4083","Suriname","34","2017-JAN-28"
"4084","Faroe Islands","6","2017-JAN-28"
"4085","Ukraine","1430","2017-JAN-28"
"4086","Romania","1520","2017-JAN-28"
"4087","Myanmar","704","2017-JAN-28"
"4088","Iraq","86","2017-JAN-28"
"4089","Indonesia","3626","2017-JAN-28"
"4090","Senegal","130","2017-JAN-28"
"4091","Ethiopia","211","2017-JAN-28"
"4092","Andorra","165","2017-JAN-28"
"4093","Montenegro","253","2017-JAN-28"
"4094","Czech Republic (Czech Rep.) hotels","2215","2017-JAN-28"
"4095","Bulgaria","2266","2017-JAN-28"
"4096","Pakistan","176","2017-JAN-28"
"4097","Vietnam","3783","2017-JAN-28"
"4098","Vanuatu","10","2017-JAN-28"
"4099","Mozambique","50","2017-JAN-28"
"4100","Albania","603","2017-JAN-28"
"4101","Slovenia","322","2017-JAN-28"
"4102","Kuwait","52","2017-JAN-28"
"4103","Brunei (Brunei D.) hotels","23","2017-JAN-28"
"4104","Niue  hotel","1","2017-JAN-28"
"4105","Mongolia","87","2017-JAN-28"
"4106","Moldova","89","2017-JAN-28"
"4107","Macau","60","2017-JAN-28"
"4108","Ivory Coast","95","2017-JAN-28"
"4109","Angola","55","2017-JAN-28"
"4110","Uzbekistan","130","2017-JAN-28"
"4111","San Marino","18","2017-JAN-28"
"4112","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-28"
"4113","Luxembourg","183","2017-JAN-28"
"4114","Kazakhstan","366","2017-JAN-28"
"4115","Cameroon","88","2017-JAN-28"
"4116","Bhutan","30","2017-JAN-28"
"4117","Uganda","301","2017-JAN-28"
"4118","Namibia","51","2017-JAN-28"
"4119","Latvia","300","2017-JAN-28"
"4120","Laos","265","2017-JAN-28"
"4121","Gabon","16","2017-JAN-28"
"4122","Rwanda","108","2017-JAN-28"
"4123","Jordan","217","2017-JAN-28"
"4124","Bolivia","236","2017-JAN-28"
"4125","Benin","55","2017-JAN-28"
"4126","Belarus","165","2017-JAN-28"
"4127","Lithuania","336","2017-JAN-28"
"4128","Hungary","1039","2017-JAN-28"
"4129","French Guiana","16","2017-JAN-28"
"4130","Malawi","18","2017-JAN-28"
"4131","Estonia","226","2017-JAN-28"
"4132","Azerbaijan","180","2017-JAN-28"
"4133","Togo","61","2017-JAN-28"
"4134","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-28"
"4135","Djibouti","10","2017-JAN-28"
"4136","Burkina Faso","17","2017-JAN-28"
"4137","Kosovo","59","2017-JAN-28"
"4138","Paraguay","106","2017-JAN-28"
"4139","Nepal","407","2017-JAN-28"
"4140","Guinea","11","2017-JAN-28"
"4141","Chad","7","2017-JAN-28"
"4142","Bosnia and Herzegovina (Bosnia Herz) hotels","283","2017-JAN-28"
"4143","Bangladesh","155","2017-JAN-28"
"4144","Slovakia","639","2017-JAN-28"
"4145","Mauritania","28","2017-JAN-28"
"4146","East Timor","16","2017-JAN-28"
"4147","Burundi","20","2017-JAN-28"
"4148","Serbia","376","2017-JAN-28"
"4149","Tajikistan","26","2017-JAN-28"
"4150","Mali","21","2017-JAN-28"
"4151","Macedonia","228","2017-JAN-28"
"4152","Libya","3","2017-JAN-28"
"4153","Botswana","30","2017-JAN-28"
"4154","Crimea","576","2017-JAN-28"
"4155","Zambia","51","2017-JAN-28"
"4156","Reunion","67","2017-JAN-28"
"4157","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-28"
"4158","Palau","13","2017-JAN-28"
"4159","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-28"
"4160","Norfolk Island","6","2017-JAN-28"
"4161","Lesotho","7","2017-JAN-28"
"4162","Kyrgyzstan","113","2017-JAN-28"
"4163","Guinea-Bissau","4","2017-JAN-28"
"4164","Grenada","11","2017-JAN-28"
"4165","Gibraltar","6","2017-JAN-28"
"4166","Antigua & Barbuda (Antigua, Bbda) hotels","20","2017-JAN-28"
"4167","Algeria","24","2017-JAN-28"
"4168","Puerto Rico","108","2017-JAN-29"
"4169","Bermuda","9","2017-JAN-29"
"4170","Turks & Caicos Islands (Turks, Ccs Is) hotels","14","2017-JAN-29"
"4171","Thailand","4063","2017-JAN-29"
"4172","Iceland","212","2017-JAN-29"
"4173","Barbados","34","2017-JAN-29"
"4174","Haiti","48","2017-JAN-29"
"4175","Saint Barts (St. Barts) hotels","15","2017-JAN-29"
"4176","Bahamas","38","2017-JAN-29"
"4177","Jamaica","130","2017-JAN-29"
"4178","Aruba","14","2017-JAN-29"
"4179","Saint Lucia","18","2017-JAN-29"
"4180","Singapore","307","2017-JAN-29"
"4181","Guam","14","2017-JAN-29"
"4182","Dominican Republic (Dominican Rep) hotels","257","2017-JAN-29"
"4183","Costa Rica","761","2017-JAN-29"
"4184","Maldives","75","2017-JAN-29"
"4185","Guadeloupe","42","2017-JAN-29"
"4186","Cayman Islands","5","2017-JAN-29"
"4187","Japan","3631","2017-JAN-29"
"4188","Panama","271","2017-JAN-29"
"4189","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-29"
"4190","Ireland","804","2017-JAN-29"
"4191","Belize","87","2017-JAN-29"
"4192","Canada","2897","2017-JAN-29"
"4193","Mexico","4769","2017-JAN-29"
"4194","United Kingdom (the UK) hotels","7638","2017-JAN-29"
"4195","Saint Martin","20","2017-JAN-29"
"4196","Italy","20983","2017-JAN-29"
"4197","Martinique","30","2017-JAN-29"
"4198","Philippines","1020","2017-JAN-29"
"4199","New Zealand","359","2017-JAN-29"
"4200","India","12771","2017-JAN-29"
"4201","Guyana","16","2017-JAN-29"
"4202","Germany","14542","2017-JAN-29"
"4203","Greece","4808","2017-JAN-29"
"4204","Israel","456","2017-JAN-29"
"4205","Monaco","12","2017-JAN-29"
"4206","Australia","1303","2017-JAN-29"
"4207","Ghana","292","2017-JAN-29"
"4208","Trinidad and Tobago (Trinidad Tbgo) hotels","26","2017-JAN-29"
"4209","Mauritius","88","2017-JAN-29"
"4210","South Korea","1436","2017-JAN-29"
"4211","France","15343","2017-JAN-29"
"4212","Malta","110","2017-JAN-29"
"4213","Egypt","254","2017-JAN-29"
"4214","Seychelles","51","2017-JAN-29"
"4215","Peru","1507","2017-JAN-29"
"4216","Fiji","43","2017-JAN-29"
"4217","Anguilla","7","2017-JAN-29"
"4218","Nigeria","592","2017-JAN-29"
"4219","Portugal","1519","2017-JAN-29"
"4220","Greenland","10","2017-JAN-29"
"4221","Sri Lanka","1627","2017-JAN-29"
"4222","Nicaragua","294","2017-JAN-29"
"4223","Malaysia","2147","2017-JAN-29"
"4224","Sweden","1250","2017-JAN-29"
"4225","Dominica","16","2017-JAN-29"
"4226","Denmark","528","2017-JAN-29"
"4227","Switzerland","2754","2017-JAN-29"
"4228","Finland","586","2017-JAN-29"
"4229","Guatemala","358","2017-JAN-29"
"4230","Samoa","19","2017-JAN-29"
"4231","El Salvador","116","2017-JAN-29"
"4232","Colombia","2631","2017-JAN-29"
"4233","St. Maarten","16","2017-JAN-29"
"4234","Taiwan","1167","2017-JAN-29"
"4235","Turkey","6847","2017-JAN-29"
"4236","Argentina","2506","2017-JAN-29"
"4237","Honduras","230","2017-JAN-29"
"4238","Belgium","1356","2017-JAN-29"
"4239","Lebanon","233","2017-JAN-29"
"4240","Chile","952","2017-JAN-29"
"4241","Armenia","230","2017-JAN-29"
"4242","South Africa","758","2017-JAN-29"
"4243","Norway","804","2017-JAN-29"
"4244","China","25063","2017-JAN-29"
"4245","Tanzania","429","2017-JAN-29"
"4246","Tonga","13","2017-JAN-29"
"4247","Ecuador","736","2017-JAN-29"
"4248","Oman","123","2017-JAN-29"
"4249","Madagascar","145","2017-JAN-29"
"4250","Gambia","18","2017-JAN-29"
"4251","Croatia","800","2017-JAN-29"
"4252","Cook Islands","4","2017-JAN-29"
"4253","Bahrain","74","2017-JAN-29"
"4254","Solomon Islands (Solomon Is) hotels","7","2017-JAN-29"
"4255","Morocco","661","2017-JAN-29"
"4256","Curaçao","38","2017-JAN-29"
"4257","Spain","9360","2017-JAN-29"
"4258","Qatar","82","2017-JAN-29"
"4259","Austria","4514","2017-JAN-29"
"4260","Cambodia","945","2017-JAN-29"
"4261","Uruguay","391","2017-JAN-29"
"4262","Russia (Russian Fed.) hotels","6384","2017-JAN-29"
"4263","Netherlands","2229","2017-JAN-29"
"4264","Cape Verde","66","2017-JAN-29"
"4265","Poland","2640","2017-JAN-29"
"4266","Liechtenstein","20","2017-JAN-29"
"4267","Kenya","471","2017-JAN-29"
"4268","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-29"
"4269","Saudi Arabia","721","2017-JAN-29"
"4270","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-29"
"4271","New Caledonia","20","2017-JAN-29"
"4272","Cyprus","204","2017-JAN-29"
"4273","Venezuela","16","2017-JAN-29"
"4274","United Arab Emirates (U.A. Emirates) hotels","538","2017-JAN-29"
"4275","Tunisia","219","2017-JAN-29"
"4276","Suriname","34","2017-JAN-29"
"4277","Faroe Islands","6","2017-JAN-29"
"4278","Ukraine","1430","2017-JAN-29"
"4279","Romania","1520","2017-JAN-29"
"4280","Myanmar","704","2017-JAN-29"
"4281","Iraq","86","2017-JAN-29"
"4282","Indonesia","3623","2017-JAN-29"
"4283","Senegal","130","2017-JAN-29"
"4284","Ethiopia","211","2017-JAN-29"
"4285","Andorra","165","2017-JAN-29"
"4286","Montenegro","253","2017-JAN-29"
"4287","Czech Republic (Czech Rep.) hotels","2215","2017-JAN-29"
"4288","Bulgaria","2266","2017-JAN-29"
"4289","Pakistan","179","2017-JAN-29"
"4290","Vietnam","3782","2017-JAN-29"
"4291","Vanuatu","10","2017-JAN-29"
"4292","Mozambique","50","2017-JAN-29"
"4293","Albania","603","2017-JAN-29"
"4294","Slovenia","322","2017-JAN-29"
"4295","Kuwait","52","2017-JAN-29"
"4296","Brunei (Brunei D.) hotels","23","2017-JAN-29"
"4297","Niue  hotel","1","2017-JAN-29"
"4298","Mongolia","87","2017-JAN-29"
"4299","Moldova","89","2017-JAN-29"
"4300","Macau","60","2017-JAN-29"
"4301","Ivory Coast","95","2017-JAN-29"
"4302","Angola","55","2017-JAN-29"
"4303","Uzbekistan","130","2017-JAN-29"
"4304","San Marino","18","2017-JAN-29"
"4305","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-29"
"4306","Luxembourg","183","2017-JAN-29"
"4307","Kazakhstan","366","2017-JAN-29"
"4308","Cameroon","88","2017-JAN-29"
"4309","Bhutan","30","2017-JAN-29"
"4310","Uganda","301","2017-JAN-29"
"4311","Namibia","51","2017-JAN-29"
"4312","Latvia","300","2017-JAN-29"
"4313","Laos","265","2017-JAN-29"
"4314","Gabon","16","2017-JAN-29"
"4315","Rwanda","108","2017-JAN-29"
"4316","Jordan","217","2017-JAN-29"
"4317","Bolivia","236","2017-JAN-29"
"4318","Benin","55","2017-JAN-29"
"4319","Belarus","165","2017-JAN-29"
"4320","Lithuania","336","2017-JAN-29"
"4321","Hungary","1039","2017-JAN-29"
"4322","French Guiana","16","2017-JAN-29"
"4323","Malawi","18","2017-JAN-29"
"4324","Estonia","226","2017-JAN-29"
"4325","Azerbaijan","180","2017-JAN-29"
"4326","Togo","61","2017-JAN-29"
"4327","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-29"
"4328","Djibouti","10","2017-JAN-29"
"4329","Burkina Faso","17","2017-JAN-29"
"4330","Kosovo","59","2017-JAN-29"
"4331","Paraguay","106","2017-JAN-29"
"4332","Nepal","407","2017-JAN-29"
"4333","Guinea","11","2017-JAN-29"
"4334","Chad","7","2017-JAN-29"
"4335","Bosnia and Herzegovina (Bosnia Herz) hotels","283","2017-JAN-29"
"4336","Bangladesh","155","2017-JAN-29"
"4337","Slovakia","639","2017-JAN-29"
"4338","Mauritania","28","2017-JAN-29"
"4339","East Timor","16","2017-JAN-29"
"4340","Burundi","20","2017-JAN-29"
"4341","Serbia","376","2017-JAN-29"
"4342","Tajikistan","26","2017-JAN-29"
"4343","Mali","21","2017-JAN-29"
"4344","Macedonia","228","2017-JAN-29"
"4345","Libya","3","2017-JAN-29"
"4346","Botswana","30","2017-JAN-29"
"4347","Crimea","576","2017-JAN-29"
"4348","Zambia","51","2017-JAN-29"
"4349","Reunion","67","2017-JAN-29"
"4350","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-29"
"4351","Palau","13","2017-JAN-29"
"4352","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-29"
"4353","Norfolk Island","6","2017-JAN-29"
"4354","Lesotho","7","2017-JAN-29"
"4355","Kyrgyzstan","113","2017-JAN-29"
"4356","Guinea-Bissau","4","2017-JAN-29"
"4357","Grenada","11","2017-JAN-29"
"4358","Gibraltar","6","2017-JAN-29"
"4359","Antigua & Barbuda (Antigua, Bbda) hotels","20","2017-JAN-29"
"4360","Algeria","24","2017-JAN-29"
"4361","Puerto Rico","108","2017-JAN-30"
"4362","Bermuda","9","2017-JAN-30"
"4363","Turks & Caicos Islands (Turks, Ccs Is) hotels","14","2017-JAN-30"
"4364","Thailand","4068","2017-JAN-30"
"4365","Iceland","212","2017-JAN-30"
"4366","Barbados","34","2017-JAN-30"
"4367","Haiti","48","2017-JAN-30"
"4368","Saint Barts (St. Barts) hotels","15","2017-JAN-30"
"4369","Bahamas","38","2017-JAN-30"
"4370","Jamaica","130","2017-JAN-30"
"4371","Aruba","14","2017-JAN-30"
"4372","Saint Lucia","18","2017-JAN-30"
"4373","Singapore","307","2017-JAN-30"
"4374","Guam","14","2017-JAN-30"
"4375","Dominican Republic (Dominican Rep) hotels","257","2017-JAN-30"
"4376","Costa Rica","761","2017-JAN-30"
"4377","Maldives","75","2017-JAN-30"
"4378","Guadeloupe","42","2017-JAN-30"
"4379","Cayman Islands","5","2017-JAN-30"
"4380","Japan","3631","2017-JAN-30"
"4381","Panama","271","2017-JAN-30"
"4382","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-30"
"4383","Ireland","804","2017-JAN-30"
"4384","Belize","87","2017-JAN-30"
"4385","Canada","2897","2017-JAN-30"
"4386","Mexico","4770","2017-JAN-30"
"4387","United Kingdom (the UK) hotels","7642","2017-JAN-30"
"4388","Saint Martin","20","2017-JAN-30"
"4389","Italy","20983","2017-JAN-30"
"4390","Martinique","30","2017-JAN-30"
"4391","Philippines","1020","2017-JAN-30"
"4392","New Zealand","359","2017-JAN-30"
"4393","India","12787","2017-JAN-30"
"4394","Guyana","16","2017-JAN-30"
"4395","Germany","14547","2017-JAN-30"
"4396","Greece","4810","2017-JAN-30"
"4397","Israel","455","2017-JAN-30"
"4398","Monaco","12","2017-JAN-30"
"4399","Australia","1303","2017-JAN-30"
"4400","Ghana","294","2017-JAN-30"
"4401","Trinidad and Tobago (Trinidad Tbgo) hotels","26","2017-JAN-30"
"4402","Mauritius","88","2017-JAN-30"
"4403","South Korea","1436","2017-JAN-30"
"4404","France","15341","2017-JAN-30"
"4405","Malta","110","2017-JAN-30"
"4406","Egypt","254","2017-JAN-30"
"4407","Seychelles","51","2017-JAN-30"
"4408","Peru","1508","2017-JAN-30"
"4409","Fiji","43","2017-JAN-30"
"4410","Anguilla","7","2017-JAN-30"
"4411","Nigeria","593","2017-JAN-30"
"4412","Portugal","1519","2017-JAN-30"
"4413","Greenland","10","2017-JAN-30"
"4414","Sri Lanka","1628","2017-JAN-30"
"4415","Nicaragua","294","2017-JAN-30"
"4416","Malaysia","2148","2017-JAN-30"
"4417","Sweden","1250","2017-JAN-30"
"4418","Dominica","16","2017-JAN-30"
"4419","Denmark","528","2017-JAN-30"
"4420","Switzerland","2755","2017-JAN-30"
"4421","Finland","586","2017-JAN-30"
"4422","Guatemala","358","2017-JAN-30"
"4423","Samoa","19","2017-JAN-30"
"4424","El Salvador","116","2017-JAN-30"
"4425","Colombia","2634","2017-JAN-30"
"4426","St. Maarten","16","2017-JAN-30"
"4427","Taiwan","1167","2017-JAN-30"
"4428","Turkey","6848","2017-JAN-30"
"4429","Argentina","2507","2017-JAN-30"
"4430","Honduras","230","2017-JAN-30"
"4431","Belgium","1357","2017-JAN-30"
"4432","Lebanon","233","2017-JAN-30"
"4433","Chile","952","2017-JAN-30"
"4434","Armenia","231","2017-JAN-30"
"4435","South Africa","759","2017-JAN-30"
"4436","Norway","805","2017-JAN-30"
"4437","China","25059","2017-JAN-30"
"4438","Tanzania","430","2017-JAN-30"
"4439","Tonga","13","2017-JAN-30"
"4440","Ecuador","736","2017-JAN-30"
"4441","Oman","123","2017-JAN-30"
"4442","Madagascar","145","2017-JAN-30"
"4443","Gambia","18","2017-JAN-30"
"4444","Croatia","800","2017-JAN-30"
"4445","Cook Islands","4","2017-JAN-30"
"4446","Bahrain","74","2017-JAN-30"
"4447","Solomon Islands (Solomon Is) hotels","7","2017-JAN-30"
"4448","Morocco","661","2017-JAN-30"
"4449","Curaçao","38","2017-JAN-30"
"4450","Spain","9359","2017-JAN-30"
"4451","Qatar","82","2017-JAN-30"
"4452","Austria","4516","2017-JAN-30"
"4453","Cambodia","945","2017-JAN-30"
"4454","Uruguay","391","2017-JAN-30"
"4455","Russia (Russian Fed.) hotels","6386","2017-JAN-30"
"4456","Netherlands","2228","2017-JAN-30"
"4457","Cape Verde","66","2017-JAN-30"
"4458","Poland","2640","2017-JAN-30"
"4459","Liechtenstein","20","2017-JAN-30"
"4460","Kenya","471","2017-JAN-30"
"4461","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-30"
"4462","Saudi Arabia","723","2017-JAN-30"
"4463","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-30"
"4464","New Caledonia","20","2017-JAN-30"
"4465","Cyprus","204","2017-JAN-30"
"4466","Venezuela","16","2017-JAN-30"
"4467","United Arab Emirates (U.A. Emirates) hotels","539","2017-JAN-30"
"4468","Tunisia","219","2017-JAN-30"
"4469","Suriname","34","2017-JAN-30"
"4470","Faroe Islands","6","2017-JAN-30"
"4471","Ukraine","1435","2017-JAN-30"
"4472","Romania","1521","2017-JAN-30"
"4473","Myanmar","704","2017-JAN-30"
"4474","Iraq","86","2017-JAN-30"
"4475","Indonesia","3621","2017-JAN-30"
"4476","Senegal","130","2017-JAN-30"
"4477","Ethiopia","212","2017-JAN-30"
"4478","Andorra","165","2017-JAN-30"
"4479","Montenegro","253","2017-JAN-30"
"4480","Czech Republic (Czech Rep.) hotels","2215","2017-JAN-30"
"4481","Bulgaria","2266","2017-JAN-30"
"4482","Pakistan","177","2017-JAN-30"
"4483","Vietnam","3785","2017-JAN-30"
"4484","Vanuatu","10","2017-JAN-30"
"4485","Mozambique","50","2017-JAN-30"
"4486","Albania","605","2017-JAN-30"
"4487","Slovenia","322","2017-JAN-30"
"4488","Kuwait","52","2017-JAN-30"
"4489","Brunei (Brunei D.) hotels","23","2017-JAN-30"
"4490","Niue  hotel","1","2017-JAN-30"
"4491","Mongolia","87","2017-JAN-30"
"4492","Moldova","89","2017-JAN-30"
"4493","Macau","60","2017-JAN-30"
"4494","Ivory Coast","95","2017-JAN-30"
"4495","Angola","55","2017-JAN-30"
"4496","Uzbekistan","130","2017-JAN-30"
"4497","San Marino","18","2017-JAN-30"
"4498","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-30"
"4499","Luxembourg","182","2017-JAN-30"
"4500","Kazakhstan","368","2017-JAN-30"
"4501","Cameroon","88","2017-JAN-30"
"4502","Bhutan","30","2017-JAN-30"
"4503","Uganda","300","2017-JAN-30"
"4504","Namibia","51","2017-JAN-30"
"4505","Latvia","300","2017-JAN-30"
"4506","Laos","265","2017-JAN-30"
"4507","Gabon","16","2017-JAN-30"
"4508","Rwanda","112","2017-JAN-30"
"4509","Jordan","217","2017-JAN-30"
"4510","Bolivia","236","2017-JAN-30"
"4511","Benin","55","2017-JAN-30"
"4512","Belarus","166","2017-JAN-30"
"4513","Lithuania","336","2017-JAN-30"
"4514","Hungary","1040","2017-JAN-30"
"4515","French Guiana","16","2017-JAN-30"
"4516","Malawi","18","2017-JAN-30"
"4517","Estonia","226","2017-JAN-30"
"4518","Azerbaijan","180","2017-JAN-30"
"4519","Togo","61","2017-JAN-30"
"4520","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-30"
"4521","Djibouti","10","2017-JAN-30"
"4522","Burkina Faso","17","2017-JAN-30"
"4523","Kosovo","65","2017-JAN-30"
"4524","Paraguay","106","2017-JAN-30"
"4525","Nepal","407","2017-JAN-30"
"4526","Guinea","12","2017-JAN-30"
"4527","Chad","7","2017-JAN-30"
"4528","Bosnia and Herzegovina (Bosnia Herz) hotels","283","2017-JAN-30"
"4529","Bangladesh","155","2017-JAN-30"
"4530","Slovakia","639","2017-JAN-30"
"4531","Mauritania","28","2017-JAN-30"
"4532","East Timor","16","2017-JAN-30"
"4533","Burundi","20","2017-JAN-30"
"4534","Serbia","376","2017-JAN-30"
"4535","Tajikistan","26","2017-JAN-30"
"4536","Mali","21","2017-JAN-30"
"4537","Macedonia","228","2017-JAN-30"
"4538","Libya","3","2017-JAN-30"
"4539","Botswana","30","2017-JAN-30"
"4540","Crimea","576","2017-JAN-30"
"4541","Zambia","51","2017-JAN-30"
"4542","Reunion","67","2017-JAN-30"
"4543","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-30"
"4544","Palau","13","2017-JAN-30"
"4545","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-30"
"4546","Norfolk Island","6","2017-JAN-30"
"4547","Lesotho","7","2017-JAN-30"
"4548","Kyrgyzstan","113","2017-JAN-30"
"4549","Guinea-Bissau","4","2017-JAN-30"
"4550","Grenada","11","2017-JAN-30"
"4551","Gibraltar","6","2017-JAN-30"
"4552","Antigua & Barbuda (Antigua, Bbda) hotels","20","2017-JAN-30"
"4553","Algeria","24","2017-JAN-30"
"4554","Puerto Rico","108","2017-JAN-31"
"4555","Bermuda","9","2017-JAN-31"
"4556","Turks & Caicos Islands (Turks, Ccs Is) hotels","14","2017-JAN-31"
"4557","Thailand","4065","2017-JAN-31"
"4558","Iceland","212","2017-JAN-31"
"4559","Barbados","34","2017-JAN-31"
"4560","Haiti","48","2017-JAN-31"
"4561","Bahamas","38","2017-JAN-31"
"4562","Aruba","14","2017-JAN-31"
"4563","Jamaica","130","2017-JAN-31"
"4564","Saint Barts (St. Barts) hotels","15","2017-JAN-31"
