"","Country","Hotels","Date","Continent"
"5345","France & other accommodations",78244,2017-06-15,NA
"5346","France & other accommodations",83288,2017-07-20,NA
"5347","France & other accommodations",83239,2017-07-21,NA
"5348","France & other accommodations",83065,2017-07-19,NA
"5349","France & other accommodations",80292,2017-06-27,NA
"5350","France & other accommodations",82192,2017-07-13,NA
"5351","France & other accommodations",82980,2017-07-17,NA
"5352","France & other accommodations",82980,2017-07-18,NA
"5353","France & other accommodations",82192,2017-07-12,NA
"5354","France & other accommodations",77321,2017-07-15,NA
"5355","French Guiana",33,2017-04-21,"South America"
"5356","French Guiana",34,2017-05-28,"South America"
"5357","French Guiana",33,2017-05-08,"South America"
"5358","French Guiana",34,2017-05-25,"South America"
"5359","French Guiana",33,2017-04-27,"South America"
"5360","French Guiana",31,2017-03-30,"South America"
"5361","French Guiana",34,2017-05-26,"South America"
"5362","French Guiana",34,2017-05-31,"South America"
"5363","French Guiana",31,2017-04-06,"South America"
"5364","French Guiana",31,2017-04-11,"South America"
"5365","French Guiana",33,2017-04-25,"South America"
"5366","French Guiana",31,2017-03-27,"South America"
"5367","French Guiana",32,2017-04-20,"South America"
"5368","French Guiana",33,2017-04-24,"South America"
"5369","French Guiana",33,2017-04-26,"South America"
"5370","French Guiana",31,2017-03-31,"South America"
"5371","French Guiana",33,2017-05-16,"South America"
"5372","French Guiana",33,2017-05-17,"South America"
"5373","French Guiana",33,2017-05-18,"South America"
"5374","French Guiana",35,2017-05-23,"South America"
"5375","French Guiana",31,2017-04-13,"South America"
"5376","French Guiana",31,2017-04-15,"South America"
"5377","French Guiana",31,2017-04-03,"South America"
"5378","French Guiana",33,2017-06-07,"South America"
"5379","French Guiana",31,2017-04-12,"South America"
"5380","French Guiana",33,2017-05-13,"South America"
"5381","French Guiana",33,2017-05-15,"South America"
"5382","French Guiana",31,2017-03-21,"South America"
"5383","French Guiana",33,2017-05-03,"South America"
"5384","French Guiana",33,2017-05-02,"South America"
"5385","French Guiana",34,2017-05-19,"South America"
"5386","French Guiana",33,2017-05-09,"South America"
"5387","French Guiana",31,2017-03-29,"South America"
"5388","French Guiana",31,2017-04-01,"South America"
"5389","French Guiana",31,2017-03-28,"South America"
"5390","French Guiana",31,2017-04-07,"South America"
"5391","French Guiana",31,2017-03-25,"South America"
"5392","French Guiana",31,2017-03-23,"South America"
"5393","French Guiana",33,2017-06-10,"South America"
"5394","French Guiana",31,2017-04-19,"South America"
"5395","French Guiana",33,2017-05-04,"South America"
"5396","French Guiana",34,2017-05-24,"South America"
"5397","French Guiana",31,2017-03-20,"South America"
"5398","French Guiana",33,2017-06-05,"South America"
"5399","French Guiana",34,2017-05-30,"South America"
"5400","French Guiana",35,2017-05-22,"South America"
"5401","French Guiana",33,2017-05-14,"South America"
"5402","French Guiana",33,2017-05-11,"South America"
"5403","French Guiana",33,2017-05-05,"South America"
"5404","French Guiana",31,2017-04-04,"South America"
"5405","French Guiana",33,2017-04-28,"South America"
"5406","French Guiana",34,2017-06-01,"South America"
"5407","French Guiana",33,2017-06-09,"South America"
"5408","French Guiana",31,2017-04-10,"South America"
"5409","French Guiana",31,2017-04-18,"South America"
"5410","French Guiana",31,2017-04-05,"South America"
"5411","French Guiana",31,2017-03-22,"South America"
"5412","French Guiana",31,2017-04-14,"South America"
"5413","French Guiana",33,2017-05-12,"South America"
"5414","French Guiana",33,2017-06-08,"South America"
"5415","French Guiana",31,2017-03-24,"South America"
"5416","French Guiana",34,2017-06-02,"South America"
"5417","French Guiana",33,2017-05-01,"South America"
"5418","French Guiana",33,2017-06-06,"South America"
"5419","French Guiana",31,2017-04-17,"South America"
"5420","French Guiana",33,2017-05-10,"South America"
"5421","French Guiana & other accommodations",34,2017-06-15,NA
"5422","French Guiana & other accommodations",34,2017-06-16,NA
"5423","French Guiana & other accommodations",34,2017-06-19,NA
"5424","French Guiana & other accommodations",34,2017-06-20,NA
"5425","French Guiana & other accommodations",34,2017-06-21,NA
"5426","French Guiana & other accommodations",34,2017-06-22,NA
"5427","French Guiana & other accommodations",34,2017-06-27,NA
"5428","French Guiana & other accommodations",35,2017-06-30,NA
"5429","French Guiana & other accommodations",35,2017-07-05,NA
"5430","French Guiana & other accommodations",35,2017-07-07,NA
"5431","French Guiana & other accommodations",35,2017-07-12,NA
"5432","French Guiana & other accommodations",34,2017-06-12,NA
"5433","French Guiana & other accommodations",34,2017-06-13,NA
"5434","French Guiana & other accommodations",37,2017-07-19,NA
"5435","French Guiana & other accommodations",37,2017-07-20,NA
"5436","French Guiana & other accommodations",37,2017-07-21,NA
"5437","French Guiana & other accommodations",34,2017-06-14,NA
"5438","French Guiana & other accommodations",35,2017-07-06,NA
"5439","French Guiana & other accommodations",34,2017-06-23,NA
"5440","French Guiana & other accommodations",35,2017-06-29,NA
"5441","French Guiana & other accommodations",37,2017-07-17,NA
"5442","French Guiana & other accommodations",37,2017-07-18,NA
"5443","French Guiana & other accommodations",37,2017-07-15,NA
"5444","French Guiana & other accommodations",35,2017-07-13,NA
"5445","French Polynesia (Fr Polynesia) hotels",266,2017-03-29,"Oceania"
"5446","French Polynesia (Fr Polynesia) hotels",278,2017-06-07,"Oceania"
"5447","French Polynesia (Fr Polynesia) hotels",269,2017-04-10,"Oceania"
"5448","French Polynesia (Fr Polynesia) hotels",266,2017-03-23,"Oceania"
"5449","French Polynesia (Fr Polynesia) hotels",270,2017-04-19,"Oceania"
"5450","French Polynesia (Fr Polynesia) hotels",274,2017-05-15,"Oceania"
"5451","French Polynesia (Fr Polynesia) hotels",276,2017-05-31,"Oceania"
"5452","French Polynesia (Fr Polynesia) hotels",278,2017-06-10,"Oceania"
"5453","French Polynesia (Fr Polynesia) hotels",274,2017-05-16,"Oceania"
"5454","French Polynesia (Fr Polynesia) hotels",270,2017-04-21,"Oceania"
"5455","French Polynesia (Fr Polynesia) hotels",268,2017-03-30,"Oceania"
"5456","French Polynesia (Fr Polynesia) hotels",266,2017-03-24,"Oceania"
"5457","French Polynesia (Fr Polynesia) hotels",274,2017-05-23,"Oceania"
"5458","French Polynesia (Fr Polynesia) hotels",270,2017-05-01,"Oceania"
"5459","French Polynesia (Fr Polynesia) hotels",268,2017-04-03,"Oceania"
"5460","French Polynesia (Fr Polynesia) hotels",268,2017-04-17,"Oceania"
"5461","French Polynesia (Fr Polynesia) hotels",268,2017-04-18,"Oceania"
"5462","French Polynesia (Fr Polynesia) hotels",277,2017-06-02,"Oceania"
"5463","French Polynesia (Fr Polynesia) hotels",267,2017-03-22,"Oceania"
"5464","French Polynesia (Fr Polynesia) hotels",275,2017-05-30,"Oceania"
"5465","French Polynesia (Fr Polynesia) hotels",270,2017-05-02,"Oceania"
"5466","French Polynesia (Fr Polynesia) hotels",269,2017-04-14,"Oceania"
"5467","French Polynesia (Fr Polynesia) hotels",274,2017-05-11,"Oceania"
"5468","French Polynesia (Fr Polynesia) hotels",270,2017-04-25,"Oceania"
"5469","French Polynesia (Fr Polynesia) hotels",266,2017-03-21,"Oceania"
"5470","French Polynesia (Fr Polynesia) hotels",278,2017-06-05,"Oceania"
"5471","French Polynesia (Fr Polynesia) hotels",270,2017-04-20,"Oceania"
"5472","French Polynesia (Fr Polynesia) hotels",268,2017-03-31,"Oceania"
"5473","French Polynesia (Fr Polynesia) hotels",274,2017-05-24,"Oceania"
"5474","French Polynesia (Fr Polynesia) hotels",268,2017-04-01,"Oceania"
"5475","French Polynesia (Fr Polynesia) hotels",265,2017-03-28,"Oceania"
"5476","French Polynesia (Fr Polynesia) hotels",274,2017-05-26,"Oceania"
"5477","French Polynesia (Fr Polynesia) hotels",273,2017-05-17,"Oceania"
"5478","French Polynesia (Fr Polynesia) hotels",278,2017-06-06,"Oceania"
"5479","French Polynesia (Fr Polynesia) hotels",278,2017-06-09,"Oceania"
"5480","French Polynesia (Fr Polynesia) hotels",269,2017-04-06,"Oceania"
"5481","French Polynesia (Fr Polynesia) hotels",270,2017-05-04,"Oceania"
"5482","French Polynesia (Fr Polynesia) hotels",269,2017-04-12,"Oceania"
"5483","French Polynesia (Fr Polynesia) hotels",269,2017-04-13,"Oceania"
"5484","French Polynesia (Fr Polynesia) hotels",270,2017-04-24,"Oceania"
"5485","French Polynesia (Fr Polynesia) hotels",274,2017-05-09,"Oceania"
"5486","French Polynesia (Fr Polynesia) hotels",275,2017-05-28,"Oceania"
"5487","French Polynesia (Fr Polynesia) hotels",270,2017-05-03,"Oceania"
"5488","French Polynesia (Fr Polynesia) hotels",274,2017-05-22,"Oceania"
"5489","French Polynesia (Fr Polynesia) hotels",274,2017-05-12,"Oceania"
"5490","French Polynesia (Fr Polynesia) hotels",273,2017-05-19,"Oceania"
"5491","French Polynesia (Fr Polynesia) hotels",274,2017-05-18,"Oceania"
"5492","French Polynesia (Fr Polynesia) hotels",271,2017-04-27,"Oceania"
"5493","French Polynesia (Fr Polynesia) hotels",268,2017-04-15,"Oceania"
"5494","French Polynesia (Fr Polynesia) hotels",268,2017-04-11,"Oceania"
"5495","French Polynesia (Fr Polynesia) hotels",271,2017-05-05,"Oceania"
"5496","French Polynesia (Fr Polynesia) hotels",274,2017-05-08,"Oceania"
"5497","French Polynesia (Fr Polynesia) hotels",266,2017-03-27,"Oceania"
"5498","French Polynesia (Fr Polynesia) hotels",270,2017-04-28,"Oceania"
"5499","French Polynesia (Fr Polynesia) hotels",277,2017-06-01,"Oceania"
"5500","French Polynesia (Fr Polynesia) hotels",266,2017-03-25,"Oceania"
"5501","French Polynesia (Fr Polynesia) hotels",274,2017-05-14,"Oceania"
"5502","French Polynesia (Fr Polynesia) hotels",266,2017-03-20,"Oceania"
"5503","French Polynesia (Fr Polynesia) hotels",274,2017-05-10,"Oceania"
"5504","French Polynesia (Fr Polynesia) hotels",278,2017-06-08,"Oceania"
"5505","French Polynesia (Fr Polynesia) hotels",275,2017-05-25,"Oceania"
"5506","French Polynesia (Fr Polynesia) hotels",274,2017-05-13,"Oceania"
"5507","French Polynesia (Fr Polynesia) hotels",269,2017-04-07,"Oceania"
"5508","French Polynesia (Fr Polynesia) hotels",268,2017-04-04,"Oceania"
"5509","French Polynesia (Fr Polynesia) hotels",270,2017-04-26,"Oceania"
"5510","French Polynesia (Fr Polynesia) hotels",269,2017-04-05,"Oceania"
"5511","French Polynesia (Fr Polynesia) hotels & other accommodations",279,2017-06-16,NA
"5512","French Polynesia (Fr Polynesia) hotels & other accommodations",279,2017-06-19,NA
"5513","French Polynesia (Fr Polynesia) hotels & other accommodations",279,2017-06-20,NA
"5514","French Polynesia (Fr Polynesia) hotels & other accommodations",280,2017-06-21,NA
"5515","French Polynesia (Fr Polynesia) hotels & other accommodations",282,2017-06-22,NA
"5516","French Polynesia (Fr Polynesia) hotels & other accommodations",282,2017-06-23,NA
"5517","French Polynesia (Fr Polynesia) hotels & other accommodations",283,2017-06-27,NA
"5518","French Polynesia (Fr Polynesia) hotels & other accommodations",284,2017-06-29,NA
"5519","French Polynesia (Fr Polynesia) hotels & other accommodations",284,2017-06-30,NA
"5520","French Polynesia (Fr Polynesia) hotels & other accommodations",283,2017-07-07,NA
"5521","French Polynesia (Fr Polynesia) hotels & other accommodations",284,2017-07-12,NA
"5522","French Polynesia (Fr Polynesia) hotels & other accommodations",280,2017-06-12,NA
"5523","French Polynesia (Fr Polynesia) hotels & other accommodations",280,2017-06-13,NA
"5524","French Polynesia (Fr Polynesia) hotels & other accommodations",280,2017-06-14,NA
"5525","French Polynesia (Fr Polynesia) hotels & other accommodations",280,2017-06-15,NA
"5526","French Polynesia (Fr Polynesia) hotels & other accommodations",285,2017-07-19,NA
"5527","French Polynesia (Fr Polynesia) hotels & other accommodations",287,2017-07-20,NA
"5528","French Polynesia (Fr Polynesia) hotels & other accommodations",289,2017-07-21,NA
"5529","French Polynesia (Fr Polynesia) hotels & other accommodations",284,2017-07-15,NA
"5530","French Polynesia (Fr Polynesia) hotels & other accommodations",285,2017-07-17,NA
"5531","French Polynesia (Fr Polynesia) hotels & other accommodations",283,2017-07-06,NA
"5532","French Polynesia (Fr Polynesia) hotels & other accommodations",285,2017-07-18,NA
"5533","French Polynesia (Fr Polynesia) hotels & other accommodations",284,2017-07-13,NA
"5534","French Polynesia (Fr Polynesia) hotels & other accommodations",283,2017-07-05,NA
"5535","Gabon",40,2017-04-01,"Africa"
"5536","Gabon",41,2017-04-11,"Africa"
"5537","Gabon",41,2017-04-28,"Africa"
"5538","Gabon",48,2017-06-10,"Africa"
"5539","Gabon",41,2017-04-26,"Africa"
"5540","Gabon",48,2017-06-09,"Africa"
"5541","Gabon",44,2017-04-18,"Africa"
"5542","Gabon",38,2017-03-24,"Africa"
"5543","Gabon",41,2017-04-07,"Africa"
"5544","Gabon",48,2017-06-08,"Africa"
"5545","Gabon",49,2017-05-23,"Africa"
"5546","Gabon",42,2017-04-15,"Africa"
"5547","Gabon",38,2017-03-22,"Africa"
"5548","Gabon",45,2017-05-18,"Africa"
"5549","Gabon",40,2017-03-30,"Africa"
"5550","Gabon",40,2017-04-04,"Africa"
"5551","Gabon",49,2017-05-28,"Africa"
"5552","Gabon",42,2017-04-14,"Africa"
"5553","Gabon",49,2017-06-01,"Africa"
"5554","Gabon",49,2017-05-22,"Africa"
"5555","Gabon",41,2017-04-10,"Africa"
"5556","Gabon",38,2017-03-25,"Africa"
"5557","Gabon",40,2017-04-06,"Africa"
"5558","Gabon",40,2017-03-29,"Africa"
"5559","Gabon",40,2017-03-28,"Africa"
"5560","Gabon",49,2017-05-26,"Africa"
"5561","Gabon",44,2017-04-19,"Africa"
"5562","Gabon",40,2017-04-03,"Africa"
"5563","Gabon",49,2017-05-24,"Africa"
"5564","Gabon",40,2017-03-31,"Africa"
"5565","Gabon",41,2017-04-25,"Africa"
"5566","Gabon",40,2017-04-05,"Africa"
"5567","Gabon",48,2017-06-07,"Africa"
"5568","Gabon",49,2017-06-02,"Africa"
"5569","Gabon",38,2017-03-20,"Africa"
"5570","Gabon",49,2017-05-31,"Africa"
"5571","Gabon",42,2017-04-12,"Africa"
"5572","Gabon",47,2017-05-19,"Africa"
"5573","Gabon",44,2017-04-17,"Africa"
"5574","Gabon",49,2017-05-25,"Africa"
"5575","Gabon",41,2017-04-27,"Africa"
"5576","Gabon",41,2017-04-20,"Africa"
"5577","Gabon",41,2017-04-21,"Africa"
"5578","Gabon",40,2017-03-27,"Africa"
"5579","Gabon",38,2017-03-23,"Africa"
"5580","Gabon",42,2017-05-16,"Africa"
"5581","Gabon",41,2017-04-24,"Africa"
"5582","Gabon",42,2017-04-13,"Africa"
"5583","Gabon",48,2017-06-06,"Africa"
"5584","Gabon",38,2017-03-21,"Africa"
"5585","Gabon",48,2017-06-05,"Africa"
"5586","Gabon",45,2017-05-17,"Africa"
"5587","Gabon",49,2017-05-30,"Africa"
"5588","Gabon",41,2017-05-01,"Africa"
"5589","Gabon & other accommodations",48,2017-06-15,NA
"5590","Gabon & other accommodations",48,2017-06-16,NA
"5591","Gabon & other accommodations",48,2017-06-19,NA
"5592","Gabon & other accommodations",48,2017-06-20,NA
"5593","Gabon & other accommodations",48,2017-06-21,NA
"5594","Gabon & other accommodations",46,2017-06-22,NA
"5595","Gabon & other accommodations",46,2017-06-23,NA
"5596","Gabon & other accommodations",47,2017-06-27,NA
"5597","Gabon & other accommodations",47,2017-06-29,NA
"5598","Gabon & other accommodations",47,2017-06-30,NA
"5599","Gabon & other accommodations",52,2017-07-05,NA
"5600","Gabon & other accommodations",52,2017-07-06,NA
"5601","Gabon & other accommodations",52,2017-07-07,NA
"5602","Gabon & other accommodations",52,2017-07-12,NA
"5603","Gabon & other accommodations",48,2017-06-12,NA
"5604","Gabon & other accommodations",48,2017-06-13,NA
"5605","Gabon & other accommodations",48,2017-06-14,NA
"5606","Gabon & other accommodations",51,2017-07-19,NA
"5607","Gabon & other accommodations",54,2017-07-20,NA
"5608","Gabon & other accommodations",55,2017-07-21,NA
"5609","Gabon & other accommodations",51,2017-07-15,NA
"5610","Gabon & other accommodations",51,2017-07-18,NA
"5611","Gabon & other accommodations",52,2017-07-13,NA
"5612","Gabon & other accommodations",51,2017-07-17,NA
"5613","Gambia",103,2017-04-26,"Africa"
"5614","Gambia",101,2017-04-10,"Africa"
"5615","Gambia",105,2017-05-04,"Africa"
"5616","Gambia",103,2017-04-25,"Africa"
"5617","Gambia",105,2017-05-28,"Africa"
"5618","Gambia",99,2017-03-23,"Africa"
"5619","Gambia",106,2017-06-05,"Africa"
"5620","Gambia",99,2017-03-22,"Africa"
"5621","Gambia",105,2017-05-24,"Africa"
"5622","Gambia",99,2017-03-27,"Africa"
"5623","Gambia",101,2017-04-06,"Africa"
"5624","Gambia",101,2017-04-07,"Africa"
"5625","Gambia",105,2017-05-13,"Africa"
"5626","Gambia",105,2017-05-19,"Africa"
"5627","Gambia",102,2017-04-14,"Africa"
"5628","Gambia",99,2017-03-25,"Africa"
"5629","Gambia",101,2017-04-05,"Africa"
"5630","Gambia",103,2017-04-28,"Africa"
"5631","Gambia",104,2017-05-08,"Africa"
"5632","Gambia",105,2017-05-16,"Africa"
"5633","Gambia",106,2017-06-06,"Africa"
"5634","Gambia",99,2017-03-28,"Africa"
"5635","Gambia",101,2017-04-04,"Africa"
"5636","Gambia",106,2017-05-31,"Africa"
"5637","Gambia",106,2017-06-09,"Africa"
"5638","Gambia",105,2017-05-25,"Africa"
"5639","Gambia",102,2017-04-19,"Africa"
"5640","Gambia",102,2017-04-15,"Africa"
"5641","Gambia",105,2017-05-18,"Africa"
"5642","Gambia",103,2017-04-21,"Africa"
"5643","Gambia",100,2017-03-29,"Africa"
"5644","Gambia",103,2017-04-27,"Africa"
"5645","Gambia",102,2017-04-17,"Africa"
"5646","Gambia",102,2017-04-18,"Africa"
"5647","Gambia",102,2017-04-20,"Africa"
"5648","Gambia",106,2017-06-08,"Africa"
"5649","Gambia",105,2017-05-05,"Africa"
"5650","Gambia",105,2017-05-17,"Africa"
"5651","Gambia",103,2017-05-02,"Africa"
"5652","Gambia",105,2017-05-23,"Africa"
"5653","Gambia",104,2017-05-09,"Africa"
"5654","Gambia",105,2017-05-15,"Africa"
"5655","Gambia",103,2017-04-24,"Africa"
"5656","Gambia",105,2017-05-26,"Africa"
"5657","Gambia",106,2017-06-02,"Africa"
"5658","Gambia",99,2017-03-24,"Africa"
"5659","Gambia",103,2017-05-01,"Africa"
"5660","Gambia",99,2017-03-20,"Africa"
"5661","Gambia",101,2017-04-03,"Africa"
"5662","Gambia",106,2017-06-01,"Africa"
"5663","Gambia",101,2017-04-01,"Africa"
"5664","Gambia",102,2017-04-13,"Africa"
"5665","Gambia",104,2017-05-11,"Africa"
"5666","Gambia",104,2017-05-10,"Africa"
"5667","Gambia",104,2017-05-03,"Africa"
"5668","Gambia",106,2017-06-10,"Africa"
"5669","Gambia",101,2017-03-31,"Africa"
"5670","Gambia",105,2017-05-22,"Africa"
"5671","Gambia",99,2017-03-21,"Africa"
"5672","Gambia",106,2017-05-30,"Africa"
"5673","Gambia",105,2017-05-14,"Africa"
"5674","Gambia",100,2017-03-30,"Africa"
"5675","Gambia",101,2017-04-11,"Africa"
"5676","Gambia",102,2017-04-12,"Africa"
"5677","Gambia",104,2017-05-12,"Africa"
"5678","Gambia",106,2017-06-07,"Africa"
"5679","Gambia & other accommodations",108,2017-06-16,NA
"5680","Gambia & other accommodations",108,2017-06-19,NA
"5681","Gambia & other accommodations",108,2017-06-20,NA
"5682","Gambia & other accommodations",108,2017-06-21,NA
"5683","Gambia & other accommodations",108,2017-06-22,NA
"5684","Gambia & other accommodations",108,2017-06-23,NA
"5685","Gambia & other accommodations",108,2017-06-27,NA
"5686","Gambia & other accommodations",108,2017-06-29,NA
"5687","Gambia & other accommodations",108,2017-06-30,NA
"5688","Gambia & other accommodations",108,2017-07-05,NA
"5689","Gambia & other accommodations",108,2017-07-06,NA
"5690","Gambia & other accommodations",108,2017-07-07,NA
"5691","Gambia & other accommodations",108,2017-07-12,NA
"5692","Gambia & other accommodations",107,2017-06-12,NA
"5693","Gambia & other accommodations",108,2017-06-15,NA
"5694","Gambia & other accommodations",105,2017-07-19,NA
"5695","Gambia & other accommodations",105,2017-07-20,NA
"5696","Gambia & other accommodations",105,2017-07-21,NA
"5697","Gambia & other accommodations",105,2017-07-15,NA
