"","hotel_name","score","presaleprice","price","test.V2"
"404","Washington HiltonDupont Circle"," 8.1707","386","139","Washington_DC_Saturday_20170415"
"405","Omni Shoreham HotelDupont Circle"," 8.6937","335","149","Washington_DC_Saturday_20170415"
"406","Capital HiltonDowntown"," 8.5315","439","159","Washington_DC_Saturday_20170415"
"407","Trump International Washington DCConvention Center"," 8.76","765","531.76","Washington_DC_Saturday_20170415"
"408","Morrison Clark Historic InnConvention Center"," 8.562","139","139","Washington_DC_Saturday_20170415"
"409","Phoenix Park HotelCapitol HillFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.1159","395","133.85","Washington_DC_Saturday_20170415"
"410","Grand Hyatt WashingtonConvention Center"," 8.9659","NA","159","Washington_DC_Saturday_20170415"
"411","Residence Inn By Marriott Washington, DC DowntownDowntownFree Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1391","449","169","Washington_DC_Saturday_20170415"
"412","Hyatt Place Washington DC/National MallCapitol HillFree Breakfast, Free InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 9.227","422","242.10","Washington_DC_Saturday_20170415"
"413","Hilton Garden Inn Washington DC DowntownDowntown"," 8.8179","499","169","Washington_DC_Saturday_20170415"
"414","Loews Madison HotelDowntownFree InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Excellent:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.5663","327","184","Washington_DC_Saturday_20170415"
"415","Liaison Capitol HillCapitol HillFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 8.1821","374","161.10","Washington_DC_Saturday_20170415"
"416","Washington Marriott Wardman ParkDupont Circle"," 8.21282","377","119","Washington_DC_Saturday_20170415"
"417","Hyatt Place Washington DC/White HouseDowntown"," 8.567","439","191.04","Washington_DC_Saturday_20170415"
"418","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","454","149","Washington_DC_Saturday_20170415"
"419","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","332","129","Washington_DC_Saturday_20170415"
"420","Sofitel Lafayette Square Washington DCDowntown"," 9.2318","589","325","Washington_DC_Saturday_20170415"
"421","The Dupont Circle HotelDupont Circle"," 8.8485","474","215.10","Washington_DC_Saturday_20170415"
"422","Beacon Hotel & Corporate QuartersDowntownFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 7.4665","299","140","Washington_DC_Saturday_20170415"
"423","Holiday Inn Capitol"," 8.3477","374","159","Washington_DC_Saturday_20170415"
"424","Westin Washington DC City CenterDowntownFree Internet People Viewing!On Sale Now"," 7.9518","449","189","Washington_DC_Saturday_20170415"
"425","The Windsor InnDupont Circle"," 6.3115","199","125.10","Washington_DC_Saturday_20170415"
"426","Capitol Hill HotelCapitol HillFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 8.681","354","177.65","Washington_DC_Saturday_20170415"
"427","The Fairfax at Embassy Row, Washington, DCDupont Circle"," 8.4492","404","149","Washington_DC_Saturday_20170415"
"428","Embassy Suites Hotel At The Chevy Chase PavilionBethesda, MDFree BreakfastFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.251","483","173.88","Washington_DC_Saturday_20170415"
"429","Washington Plaza HotelDowntownFree InternetFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 8.7193","359","159","Washington_DC_Saturday_20170415"
"430","JW Marriott Washington, DCDowntown"," 8.9649","612","296","Washington_DC_Saturday_20170415"
"431","Days Inn Washington DC Connecticut AveCleveland ParkFree InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 6.9405","209","125.10","Washington_DC_Saturday_20170415"
"432","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","NA","494","Washington_DC_Saturday_20170415"
"433","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71200","479","195","Washington_DC_Saturday_20170415"
"434","University Inn Washington DCGeorgetown"," 8.6108","368","170.05","Washington_DC_Saturday_20170415"
"435","W Hotel Washington DCDowntown"," 8.4132","NA","309","Washington_DC_Saturday_20170415"
"436","Marriott Marquis Washington, DCConvention Center"," 9.1319","484","149","Washington_DC_Saturday_20170415"
"437","Hampton Inn Washington"," 8.7324","369","161.10","Washington_DC_Saturday_20170415"
"438","The ChurchillDupont Circle"," 7.9179","403","169","Washington_DC_Saturday_20170415"
"439","The Melrose Hotel, Washington, DCGeorgetown"," 8.0193","399","169","Washington_DC_Saturday_20170415"
"440","Crowne Plaza HamiltonDowntown"," 8.3279","379","135","Washington_DC_Saturday_20170415"
"441","Capitol Skyline HotelCapitol HillFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 7.0355","349","199","Washington_DC_Saturday_20170422"
"442","The State Plaza HotelDowntown"," 8.6107","379","229","Washington_DC_Saturday_20170422"
"443","Hyatt Regency Washington DC On Capitol HillCapitol HillFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now"," 8.31418","529","279","Washington_DC_Saturday_20170422"
"444","Washington HiltonDupont Circle"," 8.1707","386","249","Washington_DC_Saturday_20170422"
"445","Capital HiltonDowntown"," 8.5315","439","274","Washington_DC_Saturday_20170422"
"446","Trump International Washington DCConvention Center"," 8.76","NA","680","Washington_DC_Saturday_20170422"
"447","Morrison Clark Historic InnConvention Center"," 8.562","494","309","Washington_DC_Saturday_20170422"
"448","Grand Hyatt WashingtonConvention Center"," 8.9659","709","309","Washington_DC_Saturday_20170422"
"449","Residence Inn By Marriott Washington, DC DowntownDowntownFree Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1391","449","305","Washington_DC_Saturday_20170422"
"450","Embassy Suites Hotel Washington DC Convention CenterConvention Center"," 9.0308","492","209","Washington_DC_Saturday_20170422"
"451","Hilton Garden Inn Washington DC DowntownDowntown"," 8.8179","499","249","Washington_DC_Saturday_20170422"
"452","Liaison Capitol HillCapitol HillFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.1821","NA","274","Washington_DC_Saturday_20170422"
"453","Washington Marriott Wardman ParkDupont Circle"," 8.21282","377","224","Washington_DC_Saturday_20170422"
"454","Hyatt Place Washington DC/White HouseDowntown"," 8.567","439","296.64","Washington_DC_Saturday_20170422"
"455","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","399","379","Washington_DC_Saturday_20170422"
"456","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","NA","259","Washington_DC_Saturday_20170422"
"457","Sofitel Lafayette Square Washington DCDowntown"," 9.2318","589","415","Washington_DC_Saturday_20170422"
"458","Beacon Hotel & Corporate QuartersDowntownFree Internet People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.4665","260.NA","260.10","Washington_DC_Saturday_20170422"
"459","Holiday Inn Capitol"," 8.3477","309","289","Washington_DC_Saturday_20170422"
"460","Westin Washington DC City CenterDowntownFree Internet People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.9518","NA","379","Washington_DC_Saturday_20170422"
"461","The Windsor InnDupont Circle"," 6.3115","199","125.10","Washington_DC_Saturday_20170422"
"462","Capitol Hill HotelCapitol HillFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 8.681","354","237.15","Washington_DC_Saturday_20170422"
"463","Embassy Suites Hotel At The Chevy Chase PavilionBethesda, MDFree BreakfastFree Cancellation Available People Viewing! Rooms Left! Book Now!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.251","NA","359","Washington_DC_Saturday_20170422"
"464","JW Marriott Washington, DCDowntown"," 8.9649","612","332","Washington_DC_Saturday_20170422"
"465","Days Inn Washington DC Connecticut AveCleveland ParkFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 6.9405","209","138.60","Washington_DC_Saturday_20170422"
"466","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","NA","555","Washington_DC_Saturday_20170422"
"467","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71200","479","299","Washington_DC_Saturday_20170422"
"468","University Inn Washington DCGeorgetown"," 8.6108","293.55","293.55","Washington_DC_Saturday_20170422"
"469","Marriott Marquis Washington, DCConvention Center"," 9.1319","484","339","Washington_DC_Saturday_20170422"
"470","Hampton Inn Washington"," 8.7324","369","249","Washington_DC_Saturday_20170422"
"471","The ChurchillDupont Circle"," 7.9179","403","161.10","Washington_DC_Saturday_20170422"
"472","Crowne Plaza HamiltonDowntown"," 8.3279","NA","280","Washington_DC_Saturday_20170422"
"473","Washington Marriott At Metro CenterConvention Center"," 8.9567","677","263","Washington_DC_Saturday_20170422"
"474","Hampton Inn & Suites Washington, DC"," 8.045","NA","249","Washington_DC_Saturday_20170422"
"475","Hyatt Place Washington DC/Us CapitolConvention Center"," 8.2143","299.01","284","Washington_DC_Saturday_20170422"
"476","Kimpton Donovan HotelDowntownFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!Very Good:  reviews Savings CalculationClosewas $from$Choose"," 8.2779","279","259","Washington_DC_Saturday_20170422"
"477","Homewood Suites By Hilton Washington DC Convention Ctr AreaConvention Center"," 8.632","409","254.15","Washington_DC_Saturday_20170422"
"478","The Embassy Row HotelDupont Circle"," 7.6152","263.NA","263.20","Washington_DC_Saturday_20170422"
"479","Hilton Garden Inn Washington DC/Georgetown AreaGeorgetown"," 8.764","NA","249","Washington_DC_Saturday_20170422"
"480","Georgetown SuitesGeorgetown"," 8.830","NA","308","Washington_DC_Saturday_20170422"
"481","K+K Hotel GeorgeKensington"," 8.915","150.NA","150.01","London_Saturday_20170401"
"482","Strand Palace HotelMayfair"," 7.844","291.97","240.94","London_Saturday_20170401"
"483","The Nadler Hotel KensingtonKensington"," 9.323","218.NA","218.95","London_Saturday_20170401"
"484","London Marriott Hotel County HallWestminster"," 9.1186","1099.98","879.97","London_Saturday_20170401"
"485","Conrad London St JamesWestminster"," 9.488","271.32","257.75","London_Saturday_20170401"
"486","Club Quarters Hotel, St Paul'sThe City"," 8.6101","145.01","126.09","London_Saturday_20170401"
"487","The Nadler Soho HotelMayfair"," 9.06","428.NA","428.46","London_Saturday_20170401"
"488","Club Quarters,Trafalgar SquareMayfair"," 8.282","194.16","168.83","London_Saturday_20170401"
"489","W London Leicester SquareMayfair"," 8.611","428.NA","428.47","London_Saturday_20170401"
"490","Lord MilnerKnightsbridge"," 8.4576","136.NA","136.71","London_Saturday_20170401"
"491","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","167.NA","167.61","London_Saturday_20170401"
"492","The GoringWestminster"," 9.5169","653.NA","653.69","London_Saturday_20170401"
"493","Doubletree By Hilton London"," 8.7117","204.NA","204.27","London_Saturday_20170401"
"494","The Bailey's Hotel LondonKensington"," 8.038","311.NA","311.14","London_Saturday_20170401"
"495","Doubletree By Hilton London VictoriaWestminster"," 7.9169","271.NA","271.32","London_Saturday_20170401"
"496","The Z Hotel VictoriaWestminster"," 8.340","146.NA","146.67","London_Saturday_20170401"
"497","TheWesleyRegents Park"," 6.510","140.NA","140.48","London_Saturday_20170401"
"498","London Hilton On Park LaneMayfair"," 8.356","347.NA","347.90","London_Saturday_20170401"
"499","London House HotelNotting Hill"," 8.22116","115.NA","115.97","London_Saturday_20170401"
"500","Club Quarters Lincolns Inn FieldsMayfair"," 8.788","169.58","147.46","London_Saturday_20170401"
"501","Hilton London MetropoleNotting Hill"," 6.778","197.NA","197.99","London_Saturday_20170401"
"502","Park Plaza County Hall LondonWestminster"," 8.450","209.38","187.62","London_Saturday_20170401"
"503","The Z Hotel SohoMayfair"," 7.612","259.NA","259.80","London_Saturday_20170401"
"504","Sloane Square HotelKnightsbridge"," 8.21186","216.NA","216.85","London_Saturday_20170401"
"505","The Grand At Trafalgar SquareMayfair"," 8.245","194.16","168.83","London_Saturday_20170401"
"506","The Royal HorseguardsMayfair"," 9.329","355.NA","355.13","London_Saturday_20170401"
"507","Ashburn HotelKensington"," 8.6629","292.NA","292.28","London_Saturday_20170401"
"508","Millennium Gloucester HotelKensington"," 7.9159","138.NA","138.91","London_Saturday_20170401"
"509","Park Grand London Hyde ParkNotting Hill"," 7.220","175.NA","175.99","London_Saturday_20170401"
"510","Pullman London St PancrasBloomsbury"," 8.650","212.NA","212.14","London_Saturday_20170401"
"511","The Z Hotel PiccadillyMayfair"," 7.86","224.NA","224.18","London_Saturday_20170401"
"512","Holiday Inn LONDON"," 7.879","310.09","284.95","London_Saturday_20170401"
"513","Lancaster Gate HotelNotting Hill"," 7.82511","145.NA","145.20","London_Saturday_20170401"
"514","Britannia International Hotel Canary WharfLondon Docklands","34. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & GreenwichFree Cancellation Available9 People Viewing! 5.819","82.NA","82.75","London_Saturday_20170401"
"515","Doubletree Hotel Tower Of London, London, UkThe City"," 8.932","182.54","155.84","London_Saturday_20170401"
"516","Best Western Swiss Cottage HotelRegents Park"," 7.127","133.NA","133.57","London_Saturday_20170401"
"517","Le Meridien PiccadillyMayfair"," 7.758","344.NA","344.65","London_Saturday_20170401"
"518","The Morton HotelBloomsbury"," 9.49","204.NA","204.28","London_Saturday_20170401"
"519","Doubletree By Hilton Hotel London"," 8.36","229.NA","229.42","London_Saturday_20170401"
"520","Crowne Plaza KensingtonKensington"," 9.033","207.42","186.46","London_Saturday_20170401"
"521","The Nadler VictoriaWestminster"," 8.610","203.NA","203.91","London_Saturday_20170408"
"522","K+K Hotel GeorgeKensington"," 8.915","150.NA","150.01","London_Saturday_20170408"
"523","Strand Palace HotelMayfair"," 7.844","285.63","235.70","London_Saturday_20170408"
"524","The Nadler Hotel KensingtonKensington"," 9.323","168.NA","168.30","London_Saturday_20170408"
"525","Park International HotelKensington"," 7.544","206.NA","206.48","London_Saturday_20170408"
"526","London Marriott Hotel County HallWestminster"," 9.1186","560.47","448.37","London_Saturday_20170408"
"527","Conrad London St JamesWestminster"," 9.488","263.69","257.75","London_Saturday_20170408"
"528","Club Quarters Hotel, St Paul'sThe City"," 8.6101","157.29","136.77","London_Saturday_20170408"
"529","The Nadler Soho HotelMayfair"," 9.06","276.NA","276.03","London_Saturday_20170408"
"530","Club Quarters,Trafalgar SquareMayfair"," 8.282","267.89","232.94","London_Saturday_20170408"
"531","W London Leicester SquareMayfair"," 8.611","555.NA","555.22","London_Saturday_20170408"
"532","Lord MilnerKnightsbridge"," 8.4576","183.NA","183.85","London_Saturday_20170408"
"533","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","188.NA","188.57","London_Saturday_20170408"
"534","The GoringWestminster"," 9.5169","710.NA","710.26","London_Saturday_20170408"
"535","Doubletree By Hilton London"," 8.7117","235.NA","235.71","London_Saturday_20170408"
"536","The Bailey's Hotel LondonKensington"," 8.038","299.NA","299.82","London_Saturday_20170408"
"537","Doubletree By Hilton London VictoriaWestminster"," 7.9169","229.NA","229.42","London_Saturday_20170408"
"538","The Z Hotel VictoriaWestminster"," 8.340","180.NA","180.18","London_Saturday_20170408"
"539","TheWesleyRegents Park"," 6.510","144.NA","144.08","London_Saturday_20170408"
"540","London Hilton On Park LaneMayfair"," 8.356","345.14","319.62","London_Saturday_20170408"
"541","London House HotelNotting Hill"," 8.22116","117.NA","117.85","London_Saturday_20170408"
"542","Club Quarters Lincolns Inn FieldsMayfair"," 8.788","194.16","168.83","London_Saturday_20170408"
"543","Hilton London MetropoleNotting Hill"," 6.778","222.97","217.94","London_Saturday_20170408"
"544","Park Plaza County Hall LondonWestminster"," 8.450","219.90","197.05","London_Saturday_20170408"
"545","The Z Hotel SohoMayfair"," 7.612","239.NA","239.89","London_Saturday_20170408"
"546","Sloane Square HotelKnightsbridge"," 8.21186","217.81","195.16","London_Saturday_20170408"
"547","The Grand At Trafalgar SquareMayfair"," 8.245","267.89","232.94","London_Saturday_20170408"
"548","The Royal HorseguardsMayfair"," 9.329","299.NA","299.60","London_Saturday_20170408"
"549","Ashburn HotelKensington"," 8.6629","250.NA","250.38","London_Saturday_20170408"
"550","Millennium Gloucester HotelKensington"," 7.9159","192.NA","192.34","London_Saturday_20170408"
"551","Park Grand London Hyde ParkNotting Hill"," 7.220","213.NA","213.71","London_Saturday_20170408"
"552","Pullman London St PancrasBloomsbury"," 8.650","246.NA","246.32","London_Saturday_20170408"
"553","The Z Hotel PiccadillyMayfair"," 7.86","213.NA","213.71","London_Saturday_20170408"
"554","Holiday Inn LONDON"," 7.879","533.NA","533.22","London_Saturday_20170408"
"555","Lancaster Gate HotelNotting Hill"," 7.82511","145.84","130.68","London_Saturday_20170408"
"556","Britannia International Hotel Canary WharfLondon Docklands","36. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & GreenwichFree Cancellation Available9 People Viewing! 5.819","89.NA","89.04","London_Saturday_20170408"
"557","Doubletree Hotel Tower Of London, London, UkThe City"," 8.932","229.08","200.34","London_Saturday_20170408"
"558","Best Western Swiss Cottage HotelRegents Park"," 7.127","133.NA","133.57","London_Saturday_20170408"
"559","Le Meridien PiccadillyMayfair"," 7.758","272.NA","272.37","London_Saturday_20170408"
"560","The Morton HotelBloomsbury"," 9.49","204.NA","204.28","London_Saturday_20170408"
"561","The Nadler VictoriaWestminster"," 8.610","230.NA","230.63","London_Saturday_20170415"
"562","K+K Hotel GeorgeKensington"," 8.915","260.85","175.15","London_Saturday_20170415"
"563","Strand Palace HotelMayfair"," 7.844","291.97","240.94","London_Saturday_20170415"
"564","Park International HotelKensington"," 7.544","226.01","191.53","London_Saturday_20170415"
"565","London Marriott Hotel County HallWestminster"," 9.1186","423.NA","423.23","London_Saturday_20170415"
"566","Conrad London St JamesWestminster"," 9.488","334.17","304.10","London_Saturday_20170415"
"567","Club Quarters Hotel, St Paul'sThe City"," 8.6101","194.16","168.83","London_Saturday_20170415"
"568","The Nadler Soho HotelMayfair"," 9.06","257.NA","257.34","London_Saturday_20170415"
"569","Radisson Blu Edwardian, KenilworthBloomsbury"," 8.21759","172.NA","172.75","London_Saturday_20170415"
"570","Club Quarters,Trafalgar SquareMayfair"," 8.282","211.NA","211.19","London_Saturday_20170415"
"571","W London Leicester SquareMayfair"," 8.611","397.NA","397.03","London_Saturday_20170415"
"572","Lord MilnerKnightsbridge"," 8.4576","202.NA","202.71","London_Saturday_20170415"
"573","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","188.NA","188.57","London_Saturday_20170415"
"574","The GoringWestminster"," 9.5169","546.NA","546.84","London_Saturday_20170415"
"575","Doubletree By Hilton London"," 8.7117","172.86","157.29","London_Saturday_20170415"
"576","The Bailey's Hotel LondonKensington"," 8.038","192.NA","192.34","London_Saturday_20170415"
"577","Doubletree By Hilton London VictoriaWestminster"," 7.9169","250.NA","250.37","London_Saturday_20170415"
"578","The Z Hotel VictoriaWestminster"," 8.340","159.NA","159.24","London_Saturday_20170415"
"579","TheWesleyRegents Park"," 6.510","160.NA","160.38","London_Saturday_20170415"
"580","London Hilton On Park LaneMayfair"," 8.356","300.NA","300.86","London_Saturday_20170415"
"581","London House HotelNotting Hill"," 8.22116","166.NA","166.88","London_Saturday_20170415"
"582","Club Quarters Lincolns Inn FieldsMayfair"," 8.788","195.38","169.90","London_Saturday_20170415"
"583","Hilton London MetropoleNotting Hill"," 6.778","233.15","215.91","London_Saturday_20170415"
"584","Park Plaza County Hall LondonWestminster"," 8.450","472.43","423.33","London_Saturday_20170415"
"585","The Z Hotel SohoMayfair"," 7.612","180.NA","180.18","London_Saturday_20170415"
"586","Sloane Square HotelKnightsbridge"," 8.21186","217.81","195.16","London_Saturday_20170415"
"587","The Grand At Trafalgar SquareMayfair"," 8.245","211.NA","211.19","London_Saturday_20170415"
"588","The Royal HorseguardsMayfair"," 9.329","215.NA","215.81","London_Saturday_20170415"
"589","Sanctum Soho HotelMayfair"," 8.314","205.NA","205.16","London_Saturday_20170415"
"590","Ashburn HotelKensington"," 8.6629","193.NA","193.87","London_Saturday_20170415"
"591","Millennium Gloucester HotelKensington"," 7.9159","181.NA","181.03","London_Saturday_20170415"
"592","Mayflower Hotel & ApartmentsKensington","32. Mayflower Hotel & ApartmentsKensington - Earl's CourtFree InternetFree Cancellation Available12 People Viewing!1 Room Left! Book Now! 4.76","341.NA","341.30","London_Saturday_20170415"
"593","Park Grand London Hyde ParkNotting Hill"," 7.220","226.NA","226.28","London_Saturday_20170415"
"594","Pullman London St PancrasBloomsbury"," 8.650","223.NA","223.91","London_Saturday_20170415"
"595","The Z Hotel PiccadillyMayfair"," 7.86","192.NA","192.75","London_Saturday_20170415"
"596","Holiday Inn LONDON"," 7.879","250.38","227.32","London_Saturday_20170415"
"597","Lancaster Gate HotelNotting Hill"," 7.82511","220.NA","220.62","London_Saturday_20170415"
"598","Britannia International Hotel Canary WharfLondon Docklands","38. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & GreenwichFree Cancellation, Pay Later Available9 People Viewing! 5.819","NA","110","London_Saturday_20170415"
"599","Doubletree Hotel Tower Of London, London, UkThe City"," 8.932","235.NA","235.71","London_Saturday_20170415"
"600","Best Western Swiss Cottage HotelRegents Park"," 7.127","183.NA","183.32","London_Saturday_20170415"
"601","The Nadler VictoriaWestminster"," 8.610","319.NA","319.67","London_Saturday_20170422"
"602","K+K Hotel GeorgeKensington"," 8.915","260.85","155.04","London_Saturday_20170422"
"603","Strand Palace HotelMayfair"," 7.844","342.75","282.85","London_Saturday_20170422"
"604","Park International HotelKensington"," 7.544","244.92","207.56","London_Saturday_20170422"
"605","London Marriott Hotel County HallWestminster"," 9.1186","612.84","490.27","London_Saturday_20170422"
"606","Conrad London St JamesWestminster"," 9.488","380.NA","380.37","London_Saturday_20170422"
"607","Radisson Blu Edwardian, KenilworthBloomsbury"," 8.21759","271.NA","271.32","London_Saturday_20170422"
"608","W London Leicester SquareMayfair"," 8.611","438.NA","438.93","London_Saturday_20170422"
"609","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","219.NA","219.99","London_Saturday_20170422"
"610","The GoringWestminster"," 9.5169","555.NA","555.64","London_Saturday_20170422"
"611","The Bailey's Hotel LondonKensington"," 8.038","267.NA","267.13","London_Saturday_20170422"
"612","Doubletree By Hilton London VictoriaWestminster"," 7.9169","365.NA","365.60","London_Saturday_20170422"
"613","The Z Hotel VictoriaWestminster"," 8.340","230.NA","230.46","London_Saturday_20170422"
"614","TheWesleyRegents Park"," 6.510","220.NA","220.62","London_Saturday_20170422"
"615","London Hilton On Park LaneMayfair"," 8.356","317.NA","317.63","London_Saturday_20170422"
"616","London House HotelNotting Hill"," 8.22116","176.NA","176.31","London_Saturday_20170422"
"617","Hilton London MetropoleNotting Hill"," 6.778","239.NA","239.89","London_Saturday_20170422"
"618","Park Plaza County Hall LondonWestminster"," 8.450","420.75","355.28","London_Saturday_20170422"
"619","The Z Hotel SohoMayfair"," 7.612","281.NA","281.80","London_Saturday_20170422"
"620","Sloane Square HotelKnightsbridge"," 8.21186","246.22","220.62","London_Saturday_20170422"
"621","The Royal HorseguardsMayfair"," 9.329","421.NA","421.13","London_Saturday_20170422"
"622","Sanctum Soho HotelMayfair"," 8.314","316.NA","316.29","London_Saturday_20170422"
"623","Millennium Gloucester HotelKensington"," 7.9159","231.NA","231.31","London_Saturday_20170422"
"624","Mayflower Hotel & ApartmentsKensington","24. Mayflower Hotel & ApartmentsKensington - Earl's CourtFree InternetFree Cancellation Available12 People Viewing!1 Room Left! Book Now! 4.76","244.NA","244.19","London_Saturday_20170422"
"625","Park Grand London Hyde ParkNotting Hill"," 7.220","339.NA","339.42","London_Saturday_20170422"
"626","Pullman London St PancrasBloomsbury"," 8.650","282.NA","282.14","London_Saturday_20170422"
"627","The Z Hotel PiccadillyMayfair"," 7.86","281.NA","281.80","London_Saturday_20170422"
"628","Lancaster Gate HotelNotting Hill"," 7.82511","221.59","198.56","London_Saturday_20170422"
"629","Britannia International Hotel Canary WharfLondon Docklands","29. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & GreenwichFree Cancellation, Pay Later Available9 People Viewing! 5.819","162.NA","162.38","London_Saturday_20170422"
"630","Best Western Swiss Cottage HotelRegents Park"," 7.127","178.NA","178.09","London_Saturday_20170422"
"631","Le Meridien PiccadillyMayfair"," 7.758","345.NA","345.70","London_Saturday_20170422"
"632","The Morton HotelBloomsbury"," 9.49","204.NA","204.28","London_Saturday_20170422"
"633","Doubletree By Hilton Hotel London"," 8.36","254.40","234.76","London_Saturday_20170422"
"634","Crowne Plaza KensingtonKensington"," 9.033","328.95","307.99","London_Saturday_20170422"
"635","Rosewood LondonMayfair"," 9.021","461.NA","461.98","London_Saturday_20170422"
"636","Dorsett Shepherds BushKensington"," 8.559","423.NA","423.43","London_Saturday_20170422"
"637","Eccleston Square HotelWestminster"," 8.06","209.NA","209.31","London_Saturday_20170422"
"638","Intercontinental London Park LaneMayfair"," 9.0110","343.NA","343.60","London_Saturday_20170422"
"639","Leman LockeEast London"," 9.1304","214.NA","214.96","London_Saturday_20170422"
"640","The Westbridge HotelStratford"," 9.211","197.NA","197.99","London_Saturday_20170422"
"641","The Westin Paris"," 8.924","267.NA","267.16","Paris_Saturday_20170401"
"642","Hôtel Le Relais Saint CharlesEiffel Tower"," 8.68","103.NA","103.89","Paris_Saturday_20170401"
"643","Hotel Du Louvre"," 9.125","326.NA","326.55","Paris_Saturday_20170401"
"644","Best Western Premier Kapital OperaChamps"," 9.26","140.NA","140.06","Paris_Saturday_20170401"
"645","Best Western Tour Eiffel InvalidesEiffel Tower"," 7.8455","133.NA","133.59","Paris_Saturday_20170401"
"646","Le Meridien EtoileArc de Triomphe West"," 8.2390","177.NA","177.23","Paris_Saturday_20170401"
"647","Sofitel Paris La DéfenseLa Defense"," 8.738","158.NA","158.33","Paris_Saturday_20170401"
"648","Best Western Premier Hotel Lhorset OperaLouvre"," 8.5921","169.NA","169.20","Paris_Saturday_20170401"
"649","Hotel Mercure Paris Centre Tour EiffelEiffel Tower"," 6.951","148.NA","148.42","Paris_Saturday_20170401"
"650","Hotel d'Orsay"," 9.1650","168.NA","168.22","Paris_Saturday_20170401"
"651","Millennium Opera ParisOpera"," 6.955","141.NA","141.59","Paris_Saturday_20170401"
"652","Best Western Plus Suitcase Paris La DefenseParis Northwest"," 8.31500","71.NA","71.24","Paris_Saturday_20170401"
"653","Hotel Pont RoyalSaint Germain"," 9.310","356.21","293.88","Paris_Saturday_20170401"
"654","Grand Hôtel Du Palais RoyalLouvre"," 9.2687","414.NA","414.10","Paris_Saturday_20170401"
"655","BEST WESTERN Ducs De BourgogneLouvre"," 7.4735","216.NA","216.70","Paris_Saturday_20170401"
"656","France Eiffel HotelEiffel Tower"," 7.210","105.NA","105.87","Paris_Saturday_20170401"
"657","Hotel Saint DominiqueEiffel Tower"," 8.48","150.NA","150.40","Paris_Saturday_20170401"
"658","Hotel Choiseul OperaLouvre"," 8.33263","121.NA","121.42","Paris_Saturday_20170401"
"659","Novotel Paris Les HallesLouvre"," 7.323","NA","189","Paris_Saturday_20170401"
"660","Saint James Albany Paris Hotel SpaLouvre"," 7.511","205.NA","205.02","Paris_Saturday_20170401"
