"","hotel_name","score","presaleprice","price","test.V2"
"196","Hotel BelleclaireUpper West Side MapFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","NA","249","New_York_City_Saturday_20170401"
"197","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","399","379","New_York_City_Saturday_20170401"
"198","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","303","168","New_York_City_Saturday_20170401"
"199","The Gallivant Times SquareTimes Square"," 6.360","NA","339","New_York_City_Saturday_20170401"
"200","Sofitel New YorkRockefeller Center"," 9.2309","799","279","New_York_City_Saturday_20170401"
"201","The Manhattan at Times SquareTimes Square"," 6.7658","325","243","New_York_City_Saturday_20170408"
"202","The Watson HotelMidtown West"," 7.818","319","287","New_York_City_Saturday_20170408"
"203","ONE UN New YorkGrand Central Terminal"," 8.9123","374","233","New_York_City_Saturday_20170408"
"204","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention Area MapFree InternetFree Cancellation Available169 People Viewing!1 Room Left! Book Now! 4.6850","NA","203","New_York_City_Saturday_20170408"
"205","InterContinental NEW YORK BARCLAY"," 9.2166","NA","266","New_York_City_Saturday_20170408"
"206","Park CentralCentral Park South MapFree InternetFree Cancellation Available People Viewing!On Sale Now"," 7.8253","999","347","New_York_City_Saturday_20170408"
"207","Westin New York At Times SquareTimes Square"," 8.71133","NA","594","New_York_City_Saturday_20170408"
"208","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","459","259","New_York_City_Saturday_20170408"
"209","Paramount Times SquareTimes Square"," 6.9553","412","279","New_York_City_Saturday_20170408"
"210","W New York Times SquareTimes Square"," 8.4211","NA","394","New_York_City_Saturday_20170408"
"211","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","365","254","New_York_City_Saturday_20170408"
"212","Sheraton New York Times Square HotelTimes Square"," 8.02453","NA","319","New_York_City_Saturday_20170408"
"213","Wellington HotelCentral Park South MapFree Cancellation Available People Viewing!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9540","NA","298","New_York_City_Saturday_20170408"
"214","New York Marriott MarquisTimes Square"," 9.0928","489","440","New_York_City_Saturday_20170408"
"215","Arlo Hudson SquareSoHo"," 8.439","NA","299","New_York_City_Saturday_20170408"
"216","W New YorkMidtown East Map People Viewing!On Sale Now"," 7.81179","311","200","New_York_City_Saturday_20170408"
"217","Row NYCTimes Square"," 6.5666","289","260","New_York_City_Saturday_20170408"
"218","Sheraton Tribeca New York HotelSoHo"," 8.1507","309","254","New_York_City_Saturday_20170408"
"219","Hotel Central ParkCentral Park South MapFree InternetFree Cancellation Available People Viewing!On Sale Now"," 9.11557","688","424","New_York_City_Saturday_20170408"
"220","Doubletree By Hilton Metropolitan New YorkMidtown East MapFree Cancellation Available People Viewing!Rooms Left! Book Now!Special Discount % offGood:  reviews Savings CalculationClosewas $from$Choose"," 7.41207","279","265","New_York_City_Saturday_20170408"
"221","Novotel New York Times SquareTimes Square"," 8.7197","NA","309","New_York_City_Saturday_20170408"
"222","The Standard, High Line New YorkWest Village"," 8.038","NA","479","New_York_City_Saturday_20170408"
"223","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","NA","439","New_York_City_Saturday_20170408"
"224","RIU Plaza New York Times SquareTimes Square"," 7.951","NA","375","New_York_City_Saturday_20170408"
"225","NYLO New York CityUpper West Side MapFree InternetFree Cancellation Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","319","New_York_City_Saturday_20170408"
"226","Park Hyatt New YorkCentral Park South MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1194","2558","975","New_York_City_Saturday_20170408"
"227","Soho Grand HotelSoHo"," 8.4181","505","314","New_York_City_Saturday_20170408"
"228","Hotel BelleclaireUpper West Side MapFree InternetFree Cancellation, Pay Later Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","NA","339","New_York_City_Saturday_20170408"
"229","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","NA","479","New_York_City_Saturday_20170408"
"230","Sofitel New YorkRockefeller Center"," 9.2309","799","379","New_York_City_Saturday_20170408"
"231","Club Quarters Wall StreetDowntown"," 7.91019","NA","189","New_York_City_Saturday_20170408"
"232","Four Points by Sheraton New York DowntownDowntown"," 8.022","NA","219","New_York_City_Saturday_20170408"
"233","Homewood Suites New York/Midtown Manhattan Times SquareMadison Square Garden"," 9.1201","NA","319","New_York_City_Saturday_20170408"
"234","The Empire HotelUpper West Side MapFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 7.2962","429","247","New_York_City_Saturday_20170408"
"235","Hotel Mela Times SquareTimes Square"," 7.21168","289","260","New_York_City_Saturday_20170408"
"236","Intercontinental New York Times SquareTimes Square"," 8.8585","579","522","New_York_City_Saturday_20170408"
"237","Hotel On RivingtonLower East Side"," 8.917","NA","375","New_York_City_Saturday_20170408"
"238","Kimpton Ink HotelMidtown West"," 8.6133","NA","359","New_York_City_Saturday_20170408"
"239","The Lexington New York City, Autograph CollectionMidtown East MapFree InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 7.51350","374","246","New_York_City_Saturday_20170408"
"240","Hudson New York, Central ParkCentral Park South MapFree Cancellation Available People Viewing!Room Left! Book Now!Special Discount % offPleasant:  reviews Savings CalculationClosewas $from$Choose"," 6.22339","399","320","New_York_City_Saturday_20170408"
"241","The Manhattan at Times SquareTimes Square"," 6.7658","315","236","New_York_City_Saturday_20170415"
"242","The Watson HotelMidtown West"," 7.818","299","264","New_York_City_Saturday_20170415"
"243","ONE UN New YorkGrand Central Terminal"," 8.9123","374","262","New_York_City_Saturday_20170415"
"244","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention Area MapFree InternetFree Cancellation Available169 People Viewing! 4.6850","NA","190","New_York_City_Saturday_20170415"
"245","InterContinental NEW YORK BARCLAY"," 9.2166","NA","285","New_York_City_Saturday_20170415"
"246","Park CentralCentral Park South MapFree InternetFree Cancellation, Pay Later Available People Viewing!Limited Time Offer Includes % discount for booking now!Good:  reviews Savings CalculationClosewas $from$Choose"," 7.8253","352","219","New_York_City_Saturday_20170415"
"247","Westin New York At Times SquareTimes Square"," 8.71133","NA","414","New_York_City_Saturday_20170415"
"248","Crowne Plaza Times Square ManhattanTimes Square"," 8.4720","NA","332","New_York_City_Saturday_20170415"
"249","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","459","279","New_York_City_Saturday_20170415"
"250","Paramount Times SquareTimes Square"," 6.9553","412","259","New_York_City_Saturday_20170415"
"251","W New York Times SquareTimes Square"," 8.4211","NA","334","New_York_City_Saturday_20170415"
"252","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","365","254","New_York_City_Saturday_20170415"
"253","Sheraton New York Times Square HotelTimes Square"," 8.02453","NA","299","New_York_City_Saturday_20170415"
"254","Wellington HotelCentral Park South MapFree Cancellation Available People Viewing!Special Discount % offPleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9540","NA","272","New_York_City_Saturday_20170415"
"255","New York Marriott MarquisTimes Square"," 9.0928","519","493","New_York_City_Saturday_20170415"
"256","Arlo Hudson SquareSoHo"," 8.439","NA","278","New_York_City_Saturday_20170415"
"257","Hilton Times SquareTimes Square"," 8.8531","369","332","New_York_City_Saturday_20170415"
"258","Hilton Garden Inn Times SquareTimes Square"," 8.6440","319","303","New_York_City_Saturday_20170415"
"259","W New YorkMidtown East Map People Viewing!On Sale Now"," 7.81179","311","200","New_York_City_Saturday_20170415"
"260","Wingate By Wyndham Manhattan MidtownMadison Square Garden"," 8.1379","299","254","New_York_City_Saturday_20170415"
"261","Row NYCTimes Square"," 6.5666","259","233","New_York_City_Saturday_20170415"
"262","Blakely New York HotelCentral Park South MapFree InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.833","NA","255","New_York_City_Saturday_20170415"
"263","Sheraton Tribeca New York HotelSoHo"," 8.1507","355","211","New_York_City_Saturday_20170415"
"264","Hotel Central ParkCentral Park South MapFree InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 9.11557","688","409","New_York_City_Saturday_20170415"
"265","Doubletree By Hilton Metropolitan New YorkMidtown East MapFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.41207","365","246","New_York_City_Saturday_20170415"
"266","Novotel New York Times SquareTimes Square"," 8.7197","NA","309","New_York_City_Saturday_20170415"
"267","Millenium HiltonDowntown"," 8.3719","NA","249","New_York_City_Saturday_20170415"
"268","The Standard, High Line New YorkWest Village"," 8.038","649","314","New_York_City_Saturday_20170415"
"269","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","419","391","New_York_City_Saturday_20170415"
"270","RIU Plaza New York Times SquareTimes Square"," 7.951","NA","365","New_York_City_Saturday_20170415"
"271","NYLO New York CityUpper West Side MapFree InternetFree Cancellation Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","329","New_York_City_Saturday_20170415"
"272","Park Hyatt New YorkCentral Park South MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1194","2558","975","New_York_City_Saturday_20170415"
"273","Soho Grand HotelSoHo"," 8.4181","505","314","New_York_City_Saturday_20170415"
"274","Hotel BelleclaireUpper West Side MapFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","NA","287","New_York_City_Saturday_20170415"
"275","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","539","512","New_York_City_Saturday_20170415"
"276","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","NA","246","New_York_City_Saturday_20170415"
"277","The Kimpton Muse HotelTimes Square"," 9.1187","389","350","New_York_City_Saturday_20170415"
"278","The Gallivant Times SquareTimes Square"," 6.360","NA","419","New_York_City_Saturday_20170415"
"279","Sofitel New YorkRockefeller Center"," 9.2309","799","439","New_York_City_Saturday_20170415"
"280","Club Quarters Wall StreetDowntown"," 7.91019","NA","199","New_York_City_Saturday_20170415"
"281","The Manhattan at Times SquareTimes Square"," 6.7658","300","195","New_York_City_Saturday_20170422"
"282","The Watson HotelMidtown West"," 7.818","336","233","New_York_City_Saturday_20170422"
"283","ONE UN New YorkGrand Central Terminal"," 8.9123","374","220","New_York_City_Saturday_20170422"
"284","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention Area MapFree InternetFree Cancellation Available169 People Viewing!3Rooms Left! Book Now!On Sale Now -> Save 31% on this stay 4.6850","260","180","New_York_City_Saturday_20170422"
"285","InterContinental NEW YORK BARCLAY"," 9.2166","NA","275","New_York_City_Saturday_20170422"
"286","Park CentralCentral Park South MapFree InternetFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 7.8253","999","308","New_York_City_Saturday_20170422"
"287","Westin New York At Times SquareTimes Square"," 8.71133","NA","374","New_York_City_Saturday_20170422"
"288","Holiday Inn New York City"," 8.3110","339","294","New_York_City_Saturday_20170422"
"289","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","459","239","New_York_City_Saturday_20170422"
"290","Paramount Times SquareTimes Square"," 6.9553","NA","299","New_York_City_Saturday_20170422"
"291","W New York Times SquareTimes Square"," 8.4211","459","300","New_York_City_Saturday_20170422"
"292","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","379","322","New_York_City_Saturday_20170422"
"293","Sheraton New York Times Square HotelTimes Square"," 8.02453","NA","295","New_York_City_Saturday_20170422"
"294","Wellington HotelCentral Park South MapFree Cancellation Available People Viewing!Special Discount % offPleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9540","NA","244","New_York_City_Saturday_20170422"
"295","New York Marriott MarquisTimes Square"," 9.0928","540","339","New_York_City_Saturday_20170422"
"296","Arlo Hudson SquareSoHo"," 8.439","NA","296","New_York_City_Saturday_20170422"
"297","Hilton Times SquareTimes Square"," 8.8531","329","296","New_York_City_Saturday_20170422"
"298","Hilton Garden Inn Times SquareTimes Square"," 8.6440","367","246","New_York_City_Saturday_20170422"
"299","W New YorkMidtown East Map People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.81179","NA","255","New_York_City_Saturday_20170422"
"300","Wingate By Wyndham Manhattan MidtownMadison Square Garden"," 8.1379","NA","254","New_York_City_Saturday_20170422"
"301","Row NYCTimes Square"," 6.5666","319","287","New_York_City_Saturday_20170422"
"302","The Maritime HotelChelsea Area MapFree InternetFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.939","NA","261","New_York_City_Saturday_20170422"
"303","Sheraton Tribeca New York HotelSoHo"," 8.1507","NA","289","New_York_City_Saturday_20170422"
"304","Hotel Central ParkCentral Park South MapFree InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.11557","688","437","New_York_City_Saturday_20170422"
"305","Doubletree By Hilton Metropolitan New YorkMidtown East MapFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.41207","365","227","New_York_City_Saturday_20170422"
"306","Novotel New York Times SquareTimes Square"," 8.7197","NA","309","New_York_City_Saturday_20170422"
"307","The Standard, High Line New YorkWest Village"," 8.038","649","359","New_York_City_Saturday_20170422"
"308","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","449","386","New_York_City_Saturday_20170422"
"309","RIU Plaza New York Times SquareTimes Square"," 7.951","NA","359","New_York_City_Saturday_20170422"
"310","NYLO New York CityUpper West Side MapFree InternetFree Cancellation Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","349","New_York_City_Saturday_20170422"
"311","Park Hyatt New YorkCentral Park South MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 9.1194","2558","875","New_York_City_Saturday_20170422"
"312","Soho Grand HotelSoHo"," 8.4181","NA","368","New_York_City_Saturday_20170422"
"313","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","399","379","New_York_City_Saturday_20170422"
"314","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","NA","247","New_York_City_Saturday_20170422"
"315","Sofitel New YorkRockefeller Center"," 9.2309","799","409","New_York_City_Saturday_20170422"
"316","Club Quarters Wall StreetDowntown"," 7.91019","NA","199","New_York_City_Saturday_20170422"
"317","Four Points by Sheraton New York DowntownDowntown"," 8.022","NA","239","New_York_City_Saturday_20170422"
"318","Homewood Suites New York/Midtown Manhattan Times SquareMadison Square Garden"," 9.1201","341","237","New_York_City_Saturday_20170422"
"319","The Empire HotelUpper West Side MapFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 7.2962","429","279","New_York_City_Saturday_20170422"
"320","Intercontinental New York Times SquareTimes Square"," 8.8585","399","360","New_York_City_Saturday_20170422"
"321","Courtyard By Marriott Washington Capitol Hill/Navy YardCapitol Hill MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!Special Discount % offExcellent:  reviews Savings CalculationClosewas $from$Choose"," 8.5227","269","178","Washington_DC_Saturday_20170408"
"322","The State Plaza HotelDowntown"," 8.5109","379","169","Washington_DC_Saturday_20170408"
"323","Hyatt Regency Washington DC On Capitol HillCapitol Hill MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now"," 8.31418","529","229","Washington_DC_Saturday_20170408"
"324","Washington HiltonDupont Circle"," 8.1707","386","229","Washington_DC_Saturday_20170408"
"325","Capital HiltonDowntown"," 8.5315","439","259","Washington_DC_Saturday_20170408"
"326","Omni Shoreham HotelDupont Circle"," 8.6937","335","199","Washington_DC_Saturday_20170408"
"327","Morrison Clark Historic InnConvention Center"," 8.562","494","169","Washington_DC_Saturday_20170408"
"328","Phoenix Park HotelCapitol Hill MapFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.1159","395","169","Washington_DC_Saturday_20170408"
"329","Trump International Washington DCConvention Center"," 8.97","NA","616","Washington_DC_Saturday_20170408"
"330","Grand Hyatt WashingtonConvention Center"," 8.9659","709","249","Washington_DC_Saturday_20170408"
"331","Residence Inn By Marriott Washington, DC DowntownDowntown MapFree Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1391","449","279","Washington_DC_Saturday_20170408"
"332","Embassy Suites Hotel Washington DC Convention CenterConvention Center"," 9.0308","NA","509","Washington_DC_Saturday_20170408"
"333","Hyatt Place Washington DC/National MallCapitol Hill MapFree Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 9.227","422","224","Washington_DC_Saturday_20170408"
"334","Liaison Capitol HillCapitol Hill MapFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.1821","381","219","Washington_DC_Saturday_20170408"
"335","Loews Madison HotelDowntown MapFree InternetFree Cancellation Available People Viewing!CLICK HERE to sign in and unlock a lower price! Excellent:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.5663","327","184","Washington_DC_Saturday_20170408"
"336","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","454","179","Washington_DC_Saturday_20170408"
"337","Washington Marriott Wardman ParkDupont Circle"," 8.21282","377","219","Washington_DC_Saturday_20170408"
"338","Hyatt Place Washington DC/White HouseDowntown"," 8.567","439","229","Washington_DC_Saturday_20170408"
"339","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","332","159","Washington_DC_Saturday_20170408"
"340","The Dupont Circle HotelDupont Circle"," 8.8485","474","242","Washington_DC_Saturday_20170408"
"341","Capitol Skyline HotelCapitol Hill MapFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.0355","349","169","Washington_DC_Saturday_20170408"
"342","Sofitel Lafayette Square Washington DCDowntown"," 9.2318","589","325","Washington_DC_Saturday_20170408"
"343","Capitol Hill HotelCapitol Hill MapFree InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 8.682","354","245","Washington_DC_Saturday_20170408"
"344","Westin Washington DC City CenterDowntown MapFree Internet People Viewing!On Sale Now"," 7.9518","449","199","Washington_DC_Saturday_20170408"
"345","Embassy Suites Hotel At The Chevy Chase PavilionBethesda, MD MapFree BreakfastFree Cancellation Available People Viewing!On Sale Now"," 9.251","483","261","Washington_DC_Saturday_20170408"
"346","Washington Plaza HotelDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 8.7193","359","189","Washington_DC_Saturday_20170408"
"347","The Windsor InnDupont Circle"," 6.3115","NA","161","Washington_DC_Saturday_20170408"
"348","JW Marriott Washington, DCDowntown"," 8.9649","612","349","Washington_DC_Saturday_20170408"
"349","Holiday Inn Capitol"," 8.3477","374","199","Washington_DC_Saturday_20170408"
"350","Days Inn Washington DC Connecticut AveCleveland Park MapFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 6.9405","209","138","Washington_DC_Saturday_20170408"
"351","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","699","479","Washington_DC_Saturday_20170408"
"352","Marriott Marquis Washington, DCConvention Center"," 9.1319","484","199","Washington_DC_Saturday_20170408"
"353","Kimpton Donovan HotelDowntown MapFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 8.2779","369","159","Washington_DC_Saturday_20170408"
"354","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71205","479","269","Washington_DC_Saturday_20170408"
"355","W Hotel Washington DCDowntown"," 8.4132","NA","359","Washington_DC_Saturday_20170408"
"356","Hampton Inn Washington"," 8.7324","369","189","Washington_DC_Saturday_20170408"
"357","The Melrose Hotel, Washington, DCGeorgetown"," 8.0193","399","189","Washington_DC_Saturday_20170408"
"358","University Inn Washington DCGeorgetown"," 8.6108","368","198","Washington_DC_Saturday_20170408"
"359","Washington Marriott At Metro CenterConvention Center"," 8.9567","677","269","Washington_DC_Saturday_20170408"
"360","Hampton Inn & Suites Washington, DC"," 8.045","308","206","Washington_DC_Saturday_20170408"
"361","Marriott Marquis Washington, DCConvention Center"," 9.1319","484","149","Washington_DC_Saturday_20170415"
"362","The State Plaza HotelDowntown"," 8.5109","379","159","Washington_DC_Saturday_20170415"
"363","Hyatt Regency Washington DC On Capitol HillCapitol Hill MapFree InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now"," 8.31418","529","169","Washington_DC_Saturday_20170415"
"364","Washington HiltonDupont Circle"," 8.1707","386","139","Washington_DC_Saturday_20170415"
"365","Capital HiltonDowntown"," 8.5315","439","159","Washington_DC_Saturday_20170415"
"366","Omni Shoreham HotelDupont Circle"," 8.6937","335","149","Washington_DC_Saturday_20170415"
"367","Morrison Clark Historic InnConvention Center"," 8.562","139","139","Washington_DC_Saturday_20170415"
"368","Phoenix Park HotelCapitol Hill MapFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.1159","395","133","Washington_DC_Saturday_20170415"
"369","Trump International Washington DCConvention Center"," 8.97","765","531","Washington_DC_Saturday_20170415"
"370","Grand Hyatt WashingtonConvention Center"," 8.9659","NA","159","Washington_DC_Saturday_20170415"
"371","Residence Inn By Marriott Washington, DC DowntownDowntown MapFree Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1391","449","169","Washington_DC_Saturday_20170415"
"372","Hyatt Place Washington DC/National MallCapitol Hill MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 9.227","422","242","Washington_DC_Saturday_20170415"
"373","Liaison Capitol HillCapitol Hill MapFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 8.1821","381","161","Washington_DC_Saturday_20170415"
"374","Loews Madison HotelDowntown MapFree InternetFree Cancellation Available People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Excellent:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.5663","327","184","Washington_DC_Saturday_20170415"
"375","Hilton Garden Inn Washington DC DowntownDowntown"," 8.8179","499","169","Washington_DC_Saturday_20170415"
"376","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","454","149","Washington_DC_Saturday_20170415"
"377","Washington Marriott Wardman ParkDupont Circle"," 8.21282","377","119","Washington_DC_Saturday_20170415"
"378","Hyatt Place Washington DC/White HouseDowntown"," 8.567","439","191","Washington_DC_Saturday_20170415"
"379","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","332","129","Washington_DC_Saturday_20170415"
"380","The Dupont Circle HotelDupont Circle"," 8.8485","474","215","Washington_DC_Saturday_20170415"
"381","Beacon Hotel & Corporate QuartersDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 7.4665","299","140","Washington_DC_Saturday_20170415"
"382","Capitol Skyline HotelCapitol Hill MapFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.0355","349","139","Washington_DC_Saturday_20170415"
"383","Sofitel Lafayette Square Washington DCDowntown"," 9.2318","589","325","Washington_DC_Saturday_20170415"
"384","Capitol Hill HotelCapitol Hill MapFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 8.682","354","177","Washington_DC_Saturday_20170415"
"385","Westin Washington DC City CenterDowntown MapFree Internet People Viewing!On Sale Now"," 7.9518","449","189","Washington_DC_Saturday_20170415"
"386","Embassy Suites Hotel At The Chevy Chase PavilionBethesda, MD MapFree BreakfastFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.251","483","173","Washington_DC_Saturday_20170415"
"387","The Fairfax at Embassy Row, Washington, DCDupont Circle"," 8.4492","404","149","Washington_DC_Saturday_20170415"
"388","Washington Plaza HotelDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 8.7193","359","159","Washington_DC_Saturday_20170415"
"389","The Windsor InnDupont Circle"," 6.3115","199","125","Washington_DC_Saturday_20170415"
"390","JW Marriott Washington, DCDowntown"," 8.9649","612","296","Washington_DC_Saturday_20170415"
"391","Holiday Inn Capitol"," 8.3477","374","159","Washington_DC_Saturday_20170415"
"392","Days Inn Washington DC Connecticut AveCleveland Park MapFree InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 6.9405","209","125","Washington_DC_Saturday_20170415"
"393","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","NA","494","Washington_DC_Saturday_20170415"
"394","Kimpton Donovan HotelDowntown MapFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 8.2779","369","159","Washington_DC_Saturday_20170415"
"395","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71205","479","195","Washington_DC_Saturday_20170415"
"396","W Hotel Washington DCDowntown"," 8.4132","NA","309","Washington_DC_Saturday_20170415"
"397","Hampton Inn Washington"," 8.7324","369","161","Washington_DC_Saturday_20170415"
"398","The Melrose Hotel, Washington, DCGeorgetown"," 8.0193","399","169","Washington_DC_Saturday_20170415"
"399","University Inn Washington DCGeorgetown"," 8.6108","368","170","Washington_DC_Saturday_20170415"
"400","Washington Marriott At Metro CenterConvention Center"," 8.9567","199","169","Washington_DC_Saturday_20170415"
"401","Courtyard By Marriott Washington, DC/US CapitolConvention Center"," 8.0452","259","220","Washington_DC_Saturday_20170422"
"402","The State Plaza HotelDowntown"," 8.5109","379","229","Washington_DC_Saturday_20170422"
"403","Hyatt Regency Washington DC On Capitol HillCapitol Hill MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now"," 8.31418","529","279","Washington_DC_Saturday_20170422"
"404","Washington HiltonDupont Circle"," 8.1707","386","249","Washington_DC_Saturday_20170422"
"405","Capital HiltonDowntown"," 8.5315","439","274","Washington_DC_Saturday_20170422"
"406","Morrison Clark Historic InnConvention Center"," 8.562","494","309","Washington_DC_Saturday_20170422"
"407","Trump International Washington DCConvention Center"," 8.97","NA","680","Washington_DC_Saturday_20170422"
"408","Grand Hyatt WashingtonConvention Center"," 8.9659","709","309","Washington_DC_Saturday_20170422"
"409","Residence Inn By Marriott Washington, DC DowntownDowntown MapFree Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1391","449","305","Washington_DC_Saturday_20170422"
"410","Embassy Suites Hotel Washington DC Convention CenterConvention Center"," 9.0308","NA","389","Washington_DC_Saturday_20170422"
